2026-09-12 13:36:46 | bar 2026-09-12 12 | mkt +0.00% | A1x=9984 A3x=9951 B1x=10000 B3x=10000 C1x=9985 C3x=9956 D1x=9992 D3x=9977 E1x=9995 E3x=9986
2026-09-12 13:41:55 | bar 2026-09-12 12 | mkt +0.00% | A1x=9984 A3x=9951 B1x=10000 B3x=10000 C1x=9985 C3x=9956 D1x=9992 D3x=9977 E1x=9995 E3x=9986
2026-09-12 13:47:04 | bar 2026-09-12 12 | mkt +0.00% | A1x=9984 A3x=9951 B1x=10000 B3x=10000 C1x=9985 C3x=9956 D1x=9992 D3x=9977 E1x=9995 E3x=9986
2026-09-12 13:52:13 | bar 2026-09-12 12 | mkt +0.00% | A1x=9984 A3x=9951 B1x=10000 B3x=10000 C1x=9985 C3x=9956 D1x=9992 D3x=9977 E1x=9995 E3x=9986
2026-09-12 13:57:24 | bar 2026-09-12 12 | mkt +0.00% | A1x=9984 A3x=9951 B1x=10000 B3x=10000 C1x=9985 C3x=9956 D1x=9992 D3x=9977 E1x=9995 E3x=9986
2026-09-12 14:02:35 | bar 2026-09-12 13 | mkt -0.12% | A1x=9984 A3x=9952 B1x=10000 B3x=10000 C1x=9981 C3x=9942 D1x=9984 D3x=9951 E1x=9987 E3x=9961
2026-09-12 14:07:44 | bar 2026-09-12 13 | mkt +0.00% | A1x=9984 A3x=9952 B1x=10000 B3x=10000 C1x=9981 C3x=9942 D1x=9984 D3x=9951 E1x=9987 E3x=9961
2026-09-12 14:12:53 | bar 2026-09-12 13 | mkt +0.00% | A1x=9984 A3x=9952 B1x=10000 B3x=10000 C1x=9981 C3x=9942 D1x=9984 D3x=9951 E1x=9987 E3x=9961
2026-09-12 14:18:03 | bar 2026-09-12 13 | mkt +0.00% | A1x=9984 A3x=9952 B1x=10000 B3x=10000 C1x=9981 C3x=9942 D1x=9984 D3x=9951 E1x=9987 E3x=9961
2026-09-12 14:23:12 | bar 2026-09-12 13 | mkt +0.00% | A1x=9984 A3x=9952 B1x=10000 B3x=10000 C1x=9981 C3x=9942 D1x=9984 D3x=9951 E1x=9987 E3x=9961
2026-09-12 14:28:21 | bar 2026-09-12 13 | mkt +0.00% | A1x=9984 A3x=9952 B1x=10000 B3x=10000 C1x=9981 C3x=9942 D1x=9984 D3x=9951 E1x=9987 E3x=9961
2026-09-12 14:33:30 | bar 2026-09-12 13 | mkt +0.00% | A1x=9984 A3x=9952 B1x=10000 B3x=10000 C1x=9981 C3x=9942 D1x=9984 D3x=9951 E1x=9987 E3x=9961
2026-09-12 14:38:39 | bar 2026-09-12 13 | mkt +0.00% | A1x=9984 A3x=9952 B1x=10000 B3x=10000 C1x=9981 C3x=9942 D1x=9984 D3x=9951 E1x=9987 E3x=9961
2026-09-12 14:43:49 | bar 2026-09-12 13 | mkt +0.00% | A1x=9984 A3x=9952 B1x=10000 B3x=10000 C1x=9981 C3x=9942 D1x=9984 D3x=9951 E1x=9987 E3x=9961
2026-09-12 14:48:58 | bar 2026-09-12 13 | mkt +0.00% | A1x=9984 A3x=9952 B1x=10000 B3x=10000 C1x=9981 C3x=9942 D1x=9984 D3x=9951 E1x=9987 E3x=9961
2026-09-12 14:54:07 | bar 2026-09-12 13 | mkt +0.00% | A1x=9984 A3x=9952 B1x=10000 B3x=10000 C1x=9981 C3x=9942 D1x=9984 D3x=9951 E1x=9987 E3x=9961
2026-09-12 14:59:17 | bar 2026-09-12 13 | mkt +0.00% | A1x=9984 A3x=9952 B1x=10000 B3x=10000 C1x=9981 C3x=9942 D1x=9984 D3x=9951 E1x=9987 E3x=9961
2026-09-12 15:04:26 | bar 2026-09-12 14 | mkt +0.08% | A1x=9997 A3x=9989 B1x=10000 B3x=10000 C1x=9989 C3x=9966 D1x=9980 D3x=9941 E1x=10006 E3x=10017
2026-09-12 15:09:35 | bar 2026-09-12 14 | mkt +0.00% | A1x=9997 A3x=9989 B1x=10000 B3x=10000 C1x=9989 C3x=9966 D1x=9980 D3x=9941 E1x=10006 E3x=10017
2026-09-12 15:14:45 | bar 2026-09-12 14 | mkt +0.00% | A1x=9997 A3x=9989 B1x=10000 B3x=10000 C1x=9989 C3x=9966 D1x=9980 D3x=9941 E1x=10006 E3x=10017
2026-09-12 15:19:53 | bar 2026-09-12 14 | mkt +0.00% | A1x=9997 A3x=9989 B1x=10000 B3x=10000 C1x=9989 C3x=9966 D1x=9980 D3x=9941 E1x=10006 E3x=10017
2026-09-12 15:25:04 | bar 2026-09-12 14 | mkt +0.00% | A1x=9997 A3x=9989 B1x=10000 B3x=10000 C1x=9989 C3x=9966 D1x=9980 D3x=9941 E1x=10006 E3x=10017
2026-09-12 15:30:14 | bar 2026-09-12 14 | mkt +0.00% | A1x=9997 A3x=9989 B1x=10000 B3x=10000 C1x=9989 C3x=9966 D1x=9980 D3x=9941 E1x=10006 E3x=10017
2026-09-12 15:35:23 | bar 2026-09-12 14 | mkt +0.00% | A1x=9997 A3x=9989 B1x=10000 B3x=10000 C1x=9989 C3x=9966 D1x=9980 D3x=9941 E1x=10006 E3x=10017
