ts_utc,symbol,side,entry,exit,reason,R,pnl_pct,equity
2026-09-11 13:01:08,BTC/USDT:USDT,SHORT,77132.5,77980.169362,SL,-1.073,-1.073,989.27
2026-09-11 13:01:09,SOL/USDT:USDT,SHORT,99.625,101.480377,SL,-1.043,-1.043,978.84
2026-09-11 14:00:15,XRP/USDT:USDT,SHORT,1.3502,1.376935,SL,-1.04,-1.04,968.44
2026-09-11 14:00:16,AVAX/USDT:USDT,SHORT,7.576,7.758406,SL,-1.033,-1.033,958.43
2026-09-11 16:00:37,BTC/USDT:USDT,LONG,79214.6,78022.938313,SL,-1.053,-1.053,948.34
2026-09-11 16:00:37,ETH/USDT:USDT,LONG,2628.92,2570.090676,SL,-1.036,-1.036,938.41
2026-09-11 16:00:38,SOL/USDT:USDT,LONG,104.826,102.382316,SL,-1.034,-1.034,928.5
