T,p,q,sell_agg
1789044966964,7.567,63.0,True
1789044967013,7.566,11.0,True
1789044967988,7.565,1.0,True
1789044968497,7.565,163.0,True
1789044969000,7.564,2.0,True
1789044969030,7.565,5.0,False
1789044969193,7.565,30.0,False
1789044969344,7.565,88.0,True
1789044969347,7.564,92.0,True
1789044969356,7.563,196.0,True
1789044969596,7.563,45.0,False
1789044970042,7.563,1.0,True
1789044970248,7.563,39.0,True
1789044970466,7.563,14.0,False
1789044970864,7.562,43.0,True
1789044970967,7.561,132.0,True
1789044971104,7.561,2.0,True
1789044971859,7.561,13.0,True
1789044972146,7.561,2.0,True
1789044972149,7.562,239.0,False
1789044973017,7.561,92.0,True
1789044973185,7.56,81.0,True
1789044973266,7.561,1.0,False
1789044973675,7.56,234.0,True
1789044973677,7.559,1.0,True
1789044974204,7.56,1.0,True
1789044974348,7.561,101.0,False
1789044974514,7.562,12.0,False
1789044975232,7.562,1.0,True
1789044975299,7.563,24.0,False
1789044975622,7.564,99.0,False
1789044975822,7.565,76.0,False
1789044975927,7.565,8.0,False
1789044975978,7.565,283.0,True
1789044976076,7.564,9.0,False
1789044976258,7.565,77.0,False
1789044976367,7.565,12.0,True
1789044976423,7.566,487.0,False
1789044976509,7.566,145.0,True
1789044976855,7.567,820.0,False
1789044977109,7.566,98.0,True
1789044977112,7.566,2.0,False
1789044977242,7.565,5.0,True
1789044977384,7.565,16.0,True
1789044977618,7.565,10.0,True
1789044977901,7.565,5.0,True
1789044978157,7.564,32.0,True
1789044978331,7.565,149.0,False
1789044978337,7.566,72.0,False
1789044978379,7.566,2.0,True
1789044978986,7.567,26.0,False
1789044979257,7.568,3.0,False
1789044979296,7.568,2.0,True
1789044979508,7.569,14.0,False
1789044979798,7.569,379.0,True
1789044979937,7.568,7.0,True
1789044980223,7.568,219.0,False
1789044980235,7.567,31.0,True
1789044980338,7.568,4.0,False
1789044980412,7.569,1.0,False
1789044980456,7.568,1.0,True
1789044980876,7.568,122.0,True
1789044981602,7.568,13.0,False
1789044981668,7.567,1.0,True
1789044982269,7.568,317.0,False
1789044982619,7.567,58.0,True
1789044983655,7.568,1.0,False
1789044983954,7.567,2.0,True
1789044984327,7.568,1.0,False
1789044984505,7.567,6.0,True
1789044984946,7.567,2.0,True
1789044985922,7.568,22.0,False
1789044986118,7.568,1.0,True
1789044986388,7.568,96.0,True
1789044987071,7.568,42.0,True
1789044987332,7.567,2.0,True
1789044988450,7.567,2.0,True
1789044988990,7.567,148.0,True
1789044989748,7.567,1.0,True
1789044990145,7.567,13.0,True
1789044990736,7.567,2.0,True
1789044991179,7.568,25.0,False
1789044991748,7.568,1.0,True
1789044992032,7.569,251.0,False
1789044992173,7.568,176.0,True
1789044992286,7.568,2.0,False
1789044992920,7.568,362.0,True
1789044992945,7.567,222.0,True
1789044992946,7.567,381.0,True
1789044993522,7.565,34.0,False
1789044993632,7.565,36.0,False
1789044994092,7.565,1.0,True
1789044995210,7.565,4.0,True
1789044995490,7.566,1.0,False
1789044996382,7.565,1.0,True
1789044996941,7.565,111.0,True
1789044997110,7.565,1.0,False
1789044997239,7.564,3.0,True
1789044997410,7.564,2.0,True
1789044998145,7.564,62.0,True
1789044998375,7.565,143.0,False
1789044998594,7.564,2.0,True
1789044998809,7.565,110.0,False
1789044998835,7.565,11.0,True
1789044999556,7.566,230.0,False
1789044999557,7.567,511.0,False
1789044999559,7.568,1553.0,False
1789044999587,7.569,3.0,False
1789044999668,7.566,2.0,True
1789044999699,7.568,39.0,False
1789045000000,7.568,81.0,False
1789045000059,7.567,397.0,True
1789045000211,7.567,9.0,True
1789045000232,7.567,1.0,False
1789045000796,7.567,1.0,True
1789045001184,7.567,3.0,True
1789045001309,7.568,113.0,False
1789045001381,7.569,79.0,False
1789045001666,7.57,10.0,False
1789045001832,7.57,1.0,True
1789045002556,7.571,452.0,False
1789045002796,7.571,2.0,True
1789045003131,7.572,197.0,False
1789045003190,7.571,1.0,True
1789045003730,7.571,1.0,True
1789045004363,7.571,587.0,True
1789045004674,7.57,1.0,True
1789045005072,7.571,39.0,False
1789045005455,7.57,10.0,True
1789045005561,7.57,2.0,True
1789045005716,7.569,1.0,True
1789045006708,7.569,2.0,True
1789045007680,7.569,1.0,True
1789045008391,7.57,277.0,False
1789045008726,7.57,1.0,True
1789045008831,7.57,139.0,True
1789045008980,7.569,1.0,True
1789045009190,7.569,4.0,True
1789045009259,7.57,7.0,False
1789045009826,7.569,1.0,True
1789045010169,7.569,1.0,True
1789045010859,7.569,4.0,True
1789045011157,7.57,1.0,False
1789045011564,7.569,89.0,True
1789045011832,7.569,2.0,True
1789045012002,7.569,1.0,True
1789045012173,7.569,8.0,True
1789045013262,7.569,1.0,True
1789045013727,7.569,10.0,True
1789045014350,7.569,1.0,True
1789045014724,7.569,1.0,True
1789045015044,7.569,353.0,True
1789045015068,7.569,133.0,False
1789045015290,7.568,1.0,True
1789045015426,7.568,783.0,True
1789045016031,7.567,52.0,True
1789045016318,7.567,1.0,True
1789045016343,7.568,13.0,False
1789045017201,7.567,69.0,True
1789045017252,7.566,2.0,True
1789045017554,7.567,79.0,False
1789045018300,7.567,2.0,True
1789045019057,7.568,216.0,False
1789045019167,7.568,4.0,True
1789045019337,7.569,282.0,False
1789045019494,7.569,98.0,True
1789045019659,7.57,98.0,False
1789045020031,7.569,95.0,True
1789045020194,7.568,1.0,True
1789045020631,7.568,49.0,True
1789045020713,7.568,48.0,False
1789045020909,7.567,74.0,True
1789045020931,7.566,97.0,True
1789045021181,7.565,17.0,True
1789045021236,7.564,1.0,True
1789045021362,7.564,3.0,True
1789045021485,7.564,132.0,True
1789045021582,7.564,715.0,False
1789045021603,7.564,38.0,True
1789045022045,7.564,32.0,True
1789045022174,7.563,41.0,True
1789045022304,7.563,138.0,False
1789045022318,7.563,2.0,True
1789045022692,7.563,36.0,False
1789045022833,7.565,223.0,False
1789045023110,7.565,273.0,False
1789045023218,7.566,92.0,False
1789045023284,7.566,2.0,True
1789045023396,7.566,1.0,True
1789045023495,7.567,93.0,False
1789045023497,7.568,1769.0,False
1789045023548,7.569,197.0,False
1789045023850,7.57,70.0,False
1789045023870,7.57,10.0,True
1789045024069,7.57,1.0,True
1789045024228,7.57,111.0,True
1789045024321,7.569,126.0,True
1789045024422,7.57,167.0,False
1789045024444,7.569,2.0,True
1789045025525,7.569,2.0,True
1789045025658,7.57,241.0,False
1789045025807,7.571,7.0,False
1789045025993,7.571,2.0,True
1789045026206,7.573,13.0,False
1789045026436,7.573,14.0,True
1789045026547,7.574,57.0,False
1789045026945,7.575,1035.0,False
1789045026946,7.576,292.0,False
1789045027439,7.576,12.0,True
1789045028038,7.576,38.0,True
1789045028553,7.577,2.0,False
1789045028620,7.576,2.0,True
1789045029691,7.576,205.0,True
1789045029768,7.575,2.0,True
1789045030160,7.575,17.0,True
1789045030188,7.574,7.0,False
1789045030515,7.575,69.0,False
1789045030758,7.575,2.0,True
1789045031012,7.575,13.0,True
1789045031124,7.575,69.0,False
1789045031848,7.575,2.0,True
1789045031974,7.575,261.0,True
1789045032032,7.574,6.0,True
1789045032774,7.573,44.0,True
1789045032799,7.572,1.0,True
1789045033032,7.572,6.0,True
1789045033040,7.571,100.0,True
1789045033674,7.57,2.0,True
1789045033814,7.57,2.0,True
1789045033936,7.57,1.0,True
1789045034898,7.57,1.0,True
1789045035300,7.571,610.0,False
1789045035323,7.572,4.0,False
1789045035391,7.573,4.0,False
1789045035584,7.574,66.0,False
1789045036002,7.574,30.0,True
1789045036060,7.573,6.0,True
1789045036139,7.572,1.0,True
1789045036455,7.572,4.0,True
1789045037002,7.571,2.0,True
1789045037019,7.572,30.0,False
1789045037285,7.571,108.0,True
1789045037455,7.571,75.0,False
1789045037707,7.571,15.0,True
1789045038072,7.571,2.0,True
1789045038760,7.572,87.0,False
1789045038978,7.573,4.0,False
1789045038996,7.573,2.0,True
1789045039344,7.573,48.0,True
1789045040062,7.573,2.0,True
1789045041031,7.574,82.0,False
1789045041310,7.574,1.0,True
1789045041528,7.575,1.0,False
1789045041633,7.574,10.0,True
1789045042038,7.574,31.0,True
1789045042348,7.574,75.0,True
1789045042535,7.575,77.0,False
1789045042765,7.576,13.0,False
1789045042858,7.577,295.0,False
1789045042863,7.577,122.0,True
1789045042938,7.576,369.0,True
1789045043460,7.575,2.0,True
1789045044148,7.576,1485.0,False
1789045044155,7.577,1.0,True
1789045044604,7.576,1.0,True
1789045044711,7.577,1.0,False
1789045044880,7.578,14.0,False
1789045045334,7.579,52.0,False
1789045045371,7.578,43.0,True
1789045045507,7.579,1.0,False
1789045045640,7.578,2.0,True
1789045046726,7.578,2.0,True
1789045047053,7.578,206.0,True
1789045047364,7.577,4.0,True
1789045047804,7.576,1.0,True
1789045048814,7.576,2.0,True
1789045049856,7.576,269.0,True
1789045050301,7.576,3.0,False
1789045050910,7.576,1.0,True
1789045051978,7.576,2.0,True
1789045053034,7.576,1.0,True
1789045053558,7.576,1.0,True
1789045054180,7.576,1.0,True
1789045054847,7.576,217.0,True
1789045054962,7.577,17.0,False
1789045055288,7.576,1.0,True
1789045055661,7.577,101.0,False
1789045055669,7.577,19.0,True
1789045056057,7.577,5.0,True
1789045056590,7.576,2.0,True
1789045057660,7.576,1.0,True
1789045058327,7.577,1.0,False
1789045058702,7.576,1.0,True
1789045059216,7.577,42.0,False
1789045059858,7.577,1.0,True
1789045060293,7.577,1.0,False
1789045060708,7.577,300.0,True
1789045060929,7.577,20.0,False
1789045060984,7.577,1.0,True
1789045061187,7.576,85.0,True
1789045061190,7.576,2.0,False
1789045061369,7.576,272.0,False
1789045061722,7.577,20.0,False
1789045062233,7.578,90.0,False
1789045062254,7.578,1.0,True
1789045062923,7.578,3.0,True
1789045063014,7.579,176.0,False
1789045063045,7.581,72.0,False
1789045063197,7.581,396.0,True
1789045063587,7.582,39.0,False
1789045064194,7.583,6.0,False
1789045064306,7.583,2.0,True
1789045065123,7.584,9.0,False
1789045065124,7.585,80.0,False
1789045065325,7.585,10.0,True
1789045065510,7.585,2.0,True
1789045066208,7.586,11.0,False
1789045066318,7.587,2.0,False
1789045066337,7.586,1.0,True
1789045066532,7.586,2.0,True
1789045067095,7.586,277.0,True
1789045067097,7.585,92.0,True
1789045067335,7.585,7.0,False
1789045067540,7.584,122.0,True
1789045067834,7.584,290.0,False
1789045068480,7.583,1.0,True
1789045068728,7.584,2.0,True
1789045069322,7.585,140.0,False
1789045069714,7.585,1.0,True
1789045069999,7.585,2.0,True
1789045070151,7.585,136.0,True
1789045070169,7.584,178.0,True
1789045070205,7.585,71.0,False
1789045070403,7.585,1.0,False
1789045070762,7.585,1.0,True
1789045071452,7.585,5.0,True
1789045072044,7.585,1.0,True
1789045072462,7.586,7.0,False
1789045072566,7.585,154.0,True
1789045072567,7.582,46.0,True
1789045072568,7.581,268.0,True
1789045073105,7.582,36.0,False
1789045073232,7.582,1.0,True
1789045073862,7.583,154.0,False
1789045074124,7.583,58.0,True
1789045074220,7.584,2.0,False
1789045074224,7.583,1.0,True
1789045075084,7.583,5.0,True
1789045075266,7.582,2.0,True
1789045075456,7.583,59.0,False
1789045076046,7.584,84.0,False
1789045076296,7.585,29.0,False
1789045076566,7.584,2.0,True
1789045076994,7.584,6.0,True
1789045077113,7.584,154.0,False
1789045077120,7.583,2.0,True
1789045077216,7.584,348.0,False
1789045077596,7.584,70.0,True
1789045078596,7.584,5.0,True
1789045078756,7.583,1.0,True
1789045078899,7.584,66.0,False
1789045079377,7.584,1.0,True
1789045079393,7.585,229.0,False
1789045079776,7.585,36.0,False
1789045079818,7.586,2.0,True
1789045080251,7.586,25.0,True
1789045080934,7.585,2.0,True
1789045081304,7.586,7.0,False
1789045081740,7.585,17.0,True
1789045081918,7.586,194.0,False
1789045081920,7.587,9.0,False
1789045081961,7.587,1.0,True
1789045082039,7.588,15.0,False
1789045082631,7.587,77.0,True
1789045082861,7.586,50.0,True
1789045082890,7.585,1.0,True
1789045083816,7.586,2.0,True
1789045084896,7.586,2.0,True
1789045085434,7.587,78.0,False
1789045085542,7.588,2.0,False
1789045085942,7.587,1.0,True
1789045086200,7.588,1029.0,False
1789045086372,7.589,148.0,False
1789045086810,7.589,36.0,False
1789045086902,7.589,136.0,True
1789045087000,7.588,2.0,True
1789045087254,7.588,13.0,True
1789045087504,7.589,76.0,False
1789045088114,7.589,1.0,True
1789045089138,7.589,2.0,True
1789045090128,7.589,2.0,True
1789045091202,7.589,2.0,True
1789045091720,7.59,2.0,False
1789045091868,7.59,123.0,False
1789045091953,7.59,200.0,True
1789045092224,7.59,2.0,True
1789045093250,7.59,1.0,True
1789045093338,7.59,1.0,False
1789045094334,7.59,2.0,True
1789045095012,7.59,35.0,False
1789045095293,7.59,2.0,True
1789045095774,7.591,90.0,False
1789045096494,7.59,1.0,True
1789045096609,7.591,6.0,False
1789045096755,7.591,2.0,False
1789045097050,7.59,24.0,True
1789045097504,7.59,2.0,True
1789045097910,7.59,14.0,True
1789045098420,7.591,733.0,False
1789045098532,7.591,2.0,True
1789045099561,7.591,2.0,True
1789045099794,7.591,2.0,True
1789045100419,7.592,127.0,False
1789045101028,7.592,1.0,True
1789045101768,7.592,30.0,True
1789045102054,7.593,1.0,False
1789045102067,7.592,51.0,True
1789045102553,7.593,126.0,False
1789045103058,7.593,1.0,True
1789045104096,7.593,1.0,True
1789045104220,7.594,14.0,False
1789045104221,7.595,329.0,False
1789045104651,7.595,2.0,True
1789045104906,7.595,57.0,True
1789045105248,7.595,94.0,True
1789045105326,7.594,495.0,True
1789045106007,7.594,636.0,False
1789045106093,7.595,214.0,False
1789045106254,7.594,1.0,True
1789045107324,7.594,2.0,True
1789045107806,7.594,42.0,True
1789045108458,7.594,2.0,True
1789045108884,7.595,184.0,False
1789045109508,7.595,333.0,True
1789045109544,7.594,455.0,True
1789045110662,7.593,194.0,True
1789045110736,7.592,366.0,True
1789045110737,7.591,498.0,True
1789045110856,7.59,972.0,True
1789045110908,7.589,67.0,True
1789045111270,7.588,106.0,True
1789045111700,7.587,1.0,True
1789045111853,7.587,241.0,True
1789045112662,7.586,1.0,True
1789045112779,7.586,233.0,True
1789045112815,7.585,5.0,True
1789045112886,7.584,71.0,True
1789045113187,7.583,61.0,True
1789045113358,7.582,60.0,True
1789045113800,7.581,2.0,True
1789045113832,7.582,39.0,False
1789045114739,7.581,25.0,True
1789045115568,7.581,132.0,False
1789045115743,7.581,49.0,True
1789045116112,7.581,2.0,True
1789045117138,7.581,1.0,True
1789045118186,7.581,2.0,True
1789045118439,7.582,111.0,False
1789045118996,7.583,128.0,False
1789045118998,7.584,162.0,False
1789045119166,7.584,1.0,True
1789045119580,7.585,74.0,False
1789045120246,7.584,1.0,True
1789045120550,7.585,64.0,False
1789045120584,7.586,83.0,False
1789045121216,7.586,1.0,True
1789045121335,7.587,90.0,False
1789045121588,7.587,51.0,False
1789045122396,7.586,1.0,True
1789045122606,7.586,3.0,True
1789045123412,7.586,1.0,True
1789045124150,7.586,345.0,True
1789045124430,7.585,2.0,True
1789045124596,7.585,59.0,True
1789045124863,7.585,29.0,True
1789045125451,7.585,281.0,True
1789045125628,7.585,235.0,False
1789045125712,7.584,2.0,True
1789045126980,7.584,1.0,True
1789045127684,7.585,1.0,False
1789045128126,7.584,77.0,True
1789045128595,7.585,13.0,False
1789045128705,7.584,5.0,True
1789045129032,7.584,115.0,True
1789045129037,7.583,5.0,True
1789045129228,7.584,2.0,True
1789045129237,7.585,9.0,False
1789045129448,7.586,26.0,False
1789045129567,7.587,40.0,False
1789045130374,7.586,4.0,True
1789045131013,7.586,159.0,True
1789045131044,7.585,179.0,True
1789045131045,7.584,147.0,True
1789045131080,7.583,79.0,True
1789045131132,7.582,47.0,True
1789045131498,7.581,10.0,True
1789045131534,7.58,2.0,True
1789045132522,7.58,1.0,True
1789045133302,7.58,17.0,True
1789045133520,7.58,1.0,True
1789045133861,7.581,2.0,False
1789045134784,7.58,2.0,True
1789045135058,7.58,1434.0,True
1789045135859,7.58,104.0,False
1789045135890,7.579,2.0,True
1789045136402,7.579,234.0,True
1789045136408,7.578,7.0,True
1789045136732,7.578,133.0,False
1789045136795,7.578,1.0,True
1789045136867,7.578,7.0,False
1789045136979,7.578,2.0,True
1789045137080,7.578,2.0,True
1789045138082,7.577,2.0,True
1789045139130,7.577,2.0,True
1789045139337,7.578,216.0,False
1789045139861,7.578,28.0,True
1789045140164,7.578,1.0,True
1789045140291,7.578,13.0,False
1789045140571,7.578,18.0,True
1789045141098,7.578,6.0,True
1789045141218,7.578,2.0,True
1789045141677,7.578,172.0,True
1789045141863,7.577,28.0,True
1789045142378,7.576,1.0,True
1789045142516,7.576,164.0,True
1789045142544,7.575,1.0,True
1789045142963,7.575,6.0,True
1789045143324,7.574,32.0,True
1789045143698,7.574,1.0,True
1789045143915,7.573,57.0,True
1789045143927,7.572,60.0,True
1789045144206,7.573,37.0,False
1789045144348,7.574,45.0,False
1789045144520,7.573,2.0,True
1789045144988,7.574,2.0,False
1789045145045,7.575,20.0,False
1789045145158,7.576,30.0,False
1789045145290,7.576,13.0,True
1789045145520,7.576,1.0,True
1789045145776,7.576,2.0,True
1789045145859,7.577,65.0,False
1789045145862,7.578,1407.0,False
1789045145864,7.579,296.0,False
1789045145875,7.58,1497.0,False
1789045145883,7.581,351.0,False
1789045145916,7.583,555.0,False
1789045145921,7.584,693.0,False
1789045145963,7.585,105.0,False
1789045146075,7.584,1.0,False
1789045146222,7.585,49.0,False
1789045146258,7.585,27.0,True
1789045146324,7.585,533.0,False
1789045146359,7.585,111.0,True
1789045146580,7.585,1.0,True
1789045147637,7.586,65.0,False
1789045147678,7.586,2.0,True
1789045147816,7.586,201.0,True
1789045148159,7.586,9.0,False
1789045148404,7.585,30.0,True
1789045148521,7.585,1452.0,True
1789045148522,7.584,474.0,True
1789045148826,7.584,2.0,True
1789045149465,7.584,227.0,True
1789045149774,7.583,1.0,True
1789045150078,7.585,40.0,False
1789045150359,7.574,19.0,False
1789045150394,7.586,50.0,False
1789045150864,7.586,1.0,True
1789045150987,7.587,233.0,False
1789045152046,7.587,99.0,True
1789045152096,7.586,2.0,True
1789045153130,7.586,3.0,True
1789045153243,7.586,2.0,True
1789045153377,7.587,6.0,False
1789045153485,7.587,4.0,True
1789045154112,7.587,1.0,True
1789045154964,7.587,14.0,True
1789045155138,7.587,2.0,True
1789045156029,7.588,4.0,False
1789045156208,7.587,2.0,True
1789045156299,7.588,2.0,False
1789045157174,7.587,1.0,True
1789045158280,7.588,1.0,False
1789045158312,7.587,2.0,True
1789045158382,7.588,28.0,False
1789045158882,7.588,307.0,True
1789045159159,7.587,87.0,True
1789045159274,7.586,27.0,True
1789045159334,7.585,53.0,True
1789045160008,7.584,181.0,True
1789045160384,7.583,1.0,True
1789045161190,7.583,116.0,True
1789045161548,7.582,1.0,True
1789045161831,7.582,28.0,True
1789045162059,7.583,1.0,False
1789045162320,7.582,47.0,True
1789045162522,7.582,1.0,True
1789045162753,7.582,51.0,True
1789045162993,7.581,11.0,True
1789045163506,7.58,1.0,True
1789045163680,7.581,1.0,False
1789045163696,7.58,76.0,True
1789045164291,7.581,86.0,False
1789045164329,7.583,2.0,False
1789045164592,7.582,1.0,True
1789045164761,7.581,40.0,True
1789045165027,7.582,13.0,False
1789045165275,7.581,14.0,True
1789045165644,7.58,310.0,True
1789045165700,7.579,57.0,True
1789045165855,7.578,14.0,True
1789045165911,7.578,3.0,False
1789045166033,7.578,1.0,True
1789045166594,7.577,1.0,True
1789045167119,7.577,49.0,True
1789045167542,7.576,1.0,True
1789045167700,7.577,4.0,False
1789045167773,7.578,17.0,False
1789045167894,7.579,15.0,False
1789045168628,7.579,2.0,True
1789045169742,7.579,2.0,True
1789045170396,7.579,25.0,True
1789045170768,7.578,1.0,True
1789045171641,7.579,8.0,False
1789045171756,7.579,1.0,True
1789045172155,7.579,1239.0,True
1789045172645,7.578,4.0,True
1789045172840,7.578,2.0,True
1789045172958,7.579,180.0,False
1789045173310,7.58,184.0,False
1789045173898,7.58,1.0,True
1789045175036,7.58,1.0,True
1789045176036,7.58,2.0,True
1789045177128,7.58,1.0,True
1789045177805,7.58,125.0,True
1789045178148,7.58,1.0,True
1789045179424,7.58,2.0,True
1789045179721,7.58,354.0,True
1789045180033,7.579,29.0,True
1789045180203,7.579,13.0,True
1789045180668,7.579,1.0,True
1789045181417,7.579,2.0,True
1789045181690,7.579,1.0,True
1789045181859,7.58,235.0,False
1789045182377,7.581,178.0,False
1789045182398,7.581,12.0,True
1789045182585,7.581,3.0,True
1789045182830,7.581,1.0,True
1789045183031,7.581,32.0,True
1789045183878,7.581,1.0,True
1789045184030,7.581,184.0,True
1789045184896,7.58,1.0,True
1789045185404,7.58,26.0,True
1789045185596,7.58,36.0,True
1789045185888,7.579,71.0,True
1789045186972,7.578,1.0,True
1789045187960,7.578,5.0,True
1789045189031,7.578,23.0,True
1789045189172,7.578,1.0,True
1789045190033,7.578,290.0,True
1789045190306,7.577,2.0,True
1789045190456,7.578,50.0,False
1789045191189,7.578,129.0,False
1789045191316,7.578,1.0,True
1789045192360,7.578,2.0,True
1789045192574,7.579,118.0,False
1789045193034,7.579,98.0,True
1789045193476,7.579,1.0,True
1789045193708,7.58,7.0,False
1789045194047,7.58,104.0,False
1789045194650,7.58,2.0,True
1789045195299,7.58,87.0,True
1789045195300,7.577,439.0,True
1789045195301,7.576,256.0,True
1789045195302,7.576,133.0,False
1789045195303,7.574,109.0,True
1789045195306,7.575,113.0,False
1789045195308,7.576,142.0,False
1789045195309,7.577,101.0,False
1789045195480,7.577,24.0,True
1789045195670,7.577,2.0,True
1789045196658,7.578,13.0,False
1789045196796,7.577,1.0,True
1789045197259,7.577,2.0,True
1789045198036,7.577,1.0,True
1789045199004,7.577,2.0,True
1789045199457,7.578,283.0,False
1789045199658,7.579,1.0,False
1789045199764,7.578,16.0,True
