T,p,q,sell_agg
1789135500015,105.28,59.98,False
1789135500034,105.27,1.16,True
1789135500126,105.28,4.12,False
1789135500158,105.27,28.89,True
1789135500165,105.26,14.54,True
1789135500194,105.25,16.22,True
1789135500198,105.24,3.28,True
1789135500228,105.24,39.38,False
1789135500276,105.23,125.77,True
1789135500409,105.24,0.17,False
1789135500415,105.23,396.39,True
1789135500442,105.22,110.06,True
1789135500528,105.22,608.07,False
1789135500553,105.23,62.57,False
1789135500733,105.25,292.54,False
1789135500771,105.25,4.99,True
1789135500773,105.26,289.22,False
1789135500785,105.26,5.13,True
1789135500786,105.27,4.5,False
1789135500787,105.27,29.04,True
1789135500795,105.28,20.34,False
1789135500829,105.29,114.87,False
1789135500868,105.29,2.08,True
1789135501035,105.3,0.48,False
1789135501050,105.29,1.16,True
1789135501057,105.3,775.72,False
1789135501138,105.31,2.89,False
1789135501314,105.31,0.12,True
1789135501388,105.32,0.46,False
1789135501406,105.31,20.23,True
1789135501531,105.32,0.05,False
1789135501642,105.31,33.76,True
1789135501663,105.32,0.14,False
1789135501693,105.31,49.26,True
1789135501778,105.32,89.74,False
1789135501794,105.33,0.54,False
1789135501902,105.33,3.59,False
1789135501911,105.32,1.24,True
1789135502010,105.32,22.58,True
1789135502031,105.31,22.55,True
1789135502057,105.32,0.05,False
1789135502064,105.31,1.16,True
1789135502069,105.32,60.34,False
1789135502189,105.32,4.01,False
1789135502206,105.33,5.68,False
1789135502212,105.32,0.09,True
1789135502214,105.33,114.14,False
1789135502270,105.34,9.8,False
1789135502324,105.33,3.39,True
1789135502326,105.34,0.05,False
1789135502333,105.33,35.73,True
1789135502403,105.34,0.4,False
1789135502441,105.33,2.72,True
1789135502561,105.34,4.65,False
1789135502587,105.33,479.07,True
1789135502596,105.32,2.0,True
1789135502618,105.3,41.57,True
1789135502678,105.31,0.36,False
1789135502742,105.3,17.54,True
1789135502761,105.31,9.29,False
1789135502809,105.3,18.59,True
1789135502823,105.3,0.55,False
1789135502826,105.29,90.36,True
1789135502831,105.29,6.67,False
1789135502903,105.28,17.78,True
1789135502909,105.27,4.5,True
1789135502923,105.26,0.32,True
1789135502949,105.27,5.15,False
1789135503016,105.26,0.18,True
1789135503051,105.27,0.68,False
1789135503052,105.26,301.16,True
1789135503092,105.27,0.05,False
1789135503124,105.26,347.48,True
1789135503145,105.26,73.32,False
1789135503164,105.25,22.53,True
1789135503168,105.25,0.15,False
1789135503189,105.24,10.69,True
1789135503281,105.24,0.31,False
1789135503408,105.23,2.34,True
1789135503436,105.24,3.64,False
1789135503582,105.24,13.5,False
1789135503765,105.23,5.55,True
1789135503789,105.24,5.81,False
1789135503887,105.23,496.68,True
1789135503933,105.23,0.21,False
1789135503990,105.22,83.32,True
1789135504081,105.22,4.41,False
1789135504093,105.21,23.15,True
1789135504119,105.21,19.03,False
1789135504138,105.2,55.04,True
1789135504204,105.19,9.97,True
1789135504214,105.2,0.5,False
1789135504228,105.19,3.37,True
1789135504232,105.2,0.05,False
1789135504235,105.19,19.66,True
1789135504426,105.19,986.54,True
1789135504432,105.18,99.08,True
1789135504635,105.18,0.05,False
1789135504649,105.17,171.57,True
1789135504688,105.17,5.04,False
1789135504743,105.16,7.19,True
1789135504744,105.15,2.18,True
1789135504769,105.16,263.43,False
1789135504982,105.16,98.47,True
1789135505030,105.15,16.22,True
1789135505032,105.14,117.2,True
1789135505039,105.13,19.43,True
1789135505107,105.12,1.16,True
1789135505128,105.13,93.55,False
1789135505233,105.13,6.61,False
1789135505234,105.12,500.0,True
1789135505285,105.13,217.11,True
1789135505329,105.13,1.48,False
1789135505354,105.12,346.89,True
1789135505379,105.11,43.34,True
1789135505380,105.11,1.48,False
1789135505392,105.1,471.51,True
1789135505452,105.1,1244.16,False
1789135505534,105.11,165.4,False
1789135505562,105.12,24.72,False
1789135505585,105.12,99.48,True
1789135505637,105.13,0.86,False
1789135505641,105.12,0.46,True
1789135505724,105.13,83.14,False
1789135505829,105.14,2.29,False
1789135505901,105.13,28.07,True
1789135505918,105.14,9.55,False
1789135506013,105.13,195.58,True
1789135506026,105.12,216.58,True
1789135506034,105.12,0.44,False
1789135506048,105.11,237.76,True
1789135506074,105.1,27.13,True
1789135506172,105.11,9.86,False
1789135506222,105.1,0.51,True
1789135506262,105.11,18.85,False
1789135506286,105.1,23.0,True
1789135506303,105.11,0.5,False
1789135506344,105.1,16.38,True
1789135506352,105.11,64.59,False
1789135506377,105.1,0.5,True
1789135506390,105.11,0.62,False
1789135506524,105.11,0.05,False
1789135506572,105.1,2.0,True
1789135506687,105.11,0.05,False
1789135506711,105.1,35.91,True
1789135506718,105.11,339.6,False
1789135506772,105.11,58.7,True
1789135506811,105.12,28.32,False
1789135506971,105.12,0.54,False
1789135506994,105.11,27.05,True
1789135507079,105.12,344.9,False
1789135507127,105.13,123.2,False
1789135507131,105.12,5.26,False
1789135507135,105.12,1.16,True
1789135507201,105.13,0.05,False
1789135507229,105.12,10.8,True
1789135507293,105.13,6.44,False
1789135507435,105.12,5.7,True
1789135507467,105.13,0.05,False
1789135507551,105.12,0.94,True
1789135507787,105.13,0.05,False
1789135507921,105.12,285.54,True
1789135507929,105.11,15.07,True
1789135507948,105.12,0.95,False
1789135508065,105.11,9.31,True
1789135508229,105.12,188.83,False
1789135508353,105.12,22.12,True
1789135508473,105.13,6.64,False
1789135508591,105.13,22.99,False
1789135508742,105.14,0.05,False
1789135508754,105.13,2.7,True
1789135508793,105.14,203.66,False
1789135508843,105.15,0.05,False
1789135508863,105.14,32.94,True
1789135508912,105.14,0.05,False
1789135508916,105.13,61.68,True
1789135508923,105.13,4.49,False
1789135508943,105.12,1.0,True
1789135508963,105.12,0.09,False
1789135509026,105.11,256.65,True
1789135509107,105.1,0.48,True
1789135509111,105.11,0.17,False
1789135509132,105.1,66.73,True
1789135509255,105.11,0.05,False
1789135509315,105.1,136.85,True
1789135509378,105.09,3.03,True
1789135509393,105.1,0.36,False
1789135509430,105.09,0.29,True
1789135509512,105.1,0.4,False
1789135509526,105.09,185.63,True
1789135509536,105.07,0.97,False
1789135509638,105.06,119.93,True
1789135509675,105.05,23.17,True
1789135509676,105.04,38.19,True
1789135509737,105.03,14.46,False
1789135509748,105.03,0.9,True
1789135509790,105.04,13.42,False
1789135509863,105.03,1.9,True
1789135509868,105.04,62.21,False
1789135509950,105.03,95.25,True
1789135510065,105.03,21.74,True
1789135510091,105.02,24.94,True
1789135510283,105.03,0.05,False
1789135510333,105.02,58.67,True
1789135510373,105.03,90.71,False
1789135510391,105.02,62.69,True
1789135510498,105.03,1.16,False
1789135510610,105.03,59.84,False
1789135510758,105.04,0.94,False
1789135510854,105.03,515.55,True
1789135510902,105.03,0.44,False
1789135510927,105.02,0.55,True
1789135510943,105.03,63.04,False
1789135511082,105.03,34.07,False
1789135511094,105.04,2.44,False
1789135511137,105.03,3.92,True
1789135511148,105.04,98.67,False
1789135511163,105.05,0.05,False
1789135511192,105.04,1.16,True
1789135511196,105.05,10.93,False
1789135511275,105.05,5.47,True
1789135511304,105.06,2.87,False
1789135511349,105.05,92.83,True
1789135511425,105.06,41.0,False
1789135511593,105.06,52.73,False
1789135511597,105.05,28.49,True
1789135511766,105.05,487.06,True
1789135511767,104.99,333.84,True
1789135511768,104.92,788.6,True
1789135511771,104.95,6.8,True
1789135511773,105.02,432.14,True
1789135511774,104.96,0.06,True
1789135511775,105.0,0.07,True
1789135511776,104.93,47.63,True
1789135511777,104.91,1.95,True
1789135511778,104.93,0.18,True
1789135511779,104.91,3.02,True
1789135511780,104.91,0.06,True
1789135511783,104.9,2.15,True
1789135511786,104.88,22.4,True
1789135511787,104.87,4.26,True
1789135511791,104.88,0.06,True
1789135511793,104.88,0.15,True
1789135511797,104.89,0.44,False
1789135511803,104.88,38.66,True
1789135511805,104.89,463.79,False
1789135511810,104.9,135.33,False
1789135511811,104.92,28.53,False
1789135511817,104.91,0.9,True
1789135511818,104.92,35.99,False
1789135511819,104.93,654.45,False
1789135511820,104.94,8.78,False
1789135511821,104.94,50.0,True
1789135511823,104.95,2.09,True
1789135511824,104.96,2.0,False
1789135511825,104.95,0.29,True
1789135511827,104.96,15.86,True
1789135511828,104.97,12.34,False
1789135511829,104.96,0.7,True
1789135511830,104.97,31.95,False
1789135511833,104.96,0.15,True
1789135511834,104.98,58.1,False
1789135511835,104.98,0.09,False
1789135511836,104.98,0.05,False
1789135511837,104.98,1.1,True
1789135511840,104.99,117.67,False
1789135511845,104.98,3.86,True
1789135511855,104.99,181.65,False
1789135511857,104.99,0.17,True
1789135511858,105.0,65.64,False
1789135511862,105.0,251.94,True
1789135511874,105.01,1.9,False
1789135511875,105.0,16.19,True
1789135511877,105.01,1.9,False
1789135511886,105.0,78.15,True
1789135511888,105.01,128.62,False
1789135511889,105.01,512.35,True
1789135511900,105.01,122.59,False
1789135511914,105.02,356.92,False
1789135511922,105.02,20.22,True
1789135511923,105.03,0.1,False
1789135511924,105.02,151.12,True
1789135511926,105.02,500.0,False
1789135511967,105.01,163.54,True
1789135511971,105.01,724.47,False
1789135511981,105.0,24.75,True
1789135511983,105.01,41.92,False
1789135512002,105.01,157.34,True
1789135512004,105.0,7.44,True
1789135512023,105.01,614.11,False
1789135512027,105.02,358.89,False
1789135512029,105.03,92.05,False
1789135512034,105.03,1026.04,True
1789135512035,105.02,77.31,True
1789135512038,105.01,12.87,True
1789135512042,105.01,16.21,False
1789135512101,105.02,1.44,False
1789135512105,105.01,243.73,True
1789135512153,105.02,372.0,False
1789135512173,105.01,936.12,True
1789135512193,105.01,48.73,False
1789135512195,105.0,399.44,True
1789135512289,105.01,5.04,False
1789135512293,105.0,0.48,True
1789135512299,105.01,66.47,False
1789135512344,105.0,4.6,True
1789135512430,105.01,1.82,False
1789135512486,105.0,100.07,True
1789135512628,105.0,1.9,True
1789135512695,105.01,420.89,False
1789135512786,105.01,0.29,True
1789135512850,105.02,66.73,False
1789135512891,105.02,131.95,True
1789135512933,105.03,4.8,False
1789135513020,105.02,14.64,True
1789135513033,105.03,112.13,False
1789135513114,105.02,0.06,True
1789135513220,105.02,228.16,True
1789135513272,105.03,7.54,False
1789135513363,105.04,0.05,False
1789135513425,105.03,57.13,True
1789135513484,105.04,0.11,False
1789135513551,105.03,17.82,True
1789135513650,105.04,21.35,False
1789135513717,105.05,95.73,False
1789135513755,105.06,0.22,False
1789135513785,105.05,2.45,True
1789135513835,105.06,1.05,False
1789135513906,105.05,125.71,True
1789135514025,105.05,6.04,True
1789135514233,105.05,955.92,True
1789135514265,105.04,75.16,True
1789135514266,105.04,500.0,False
1789135514272,105.03,18.97,True
1789135514277,105.04,170.52,False
1789135514320,105.03,665.04,True
1789135514387,105.04,0.05,False
1789135514394,105.03,274.54,True
1789135514560,105.03,1.07,False
1789135514594,105.03,118.4,False
1789135514646,105.02,80.45,True
1789135514757,105.01,3.0,True
1789135514794,105.02,0.1,False
1789135514835,105.01,43.4,True
1789135514856,105.0,24.11,True
1789135514892,105.0,105.25,True
1789135514903,105.01,0.17,False
1789135515047,105.0,4.49,True
1789135515055,105.01,0.48,False
1789135515069,105.0,298.67,True
1789135515072,104.99,3.56,True
1789135515079,104.99,374.38,True
1789135515109,104.99,903.96,False
1789135515208,105.0,524.68,False
1789135515246,104.98,6.47,True
1789135515281,104.99,11.15,False
1789135515293,105.0,0.43,False
1789135515300,105.01,4.83,False
1789135515306,105.0,10.1,True
1789135515416,105.01,1.54,False
1789135515533,105.01,22.29,False
1789135515648,105.01,0.31,False
1789135515664,105.0,2.0,True
1789135515686,105.01,10.76,False
1789135515803,105.01,0.05,False
1789135515827,105.0,125.4,True
1789135515832,105.01,5.46,False
1789135515880,105.0,66.62,True
1789135515899,105.0,0.15,False
1789135515909,104.99,0.69,True
1789135515925,105.0,11.04,False
1789135516061,104.99,120.27,True
1789135516259,104.99,41.2,True
1789135516358,105.0,1.93,False
1789135516371,104.99,1.78,True
1789135516442,105.0,0.05,False
1789135516457,104.99,57.17,True
1789135516468,105.0,2.36,False
1789135516504,104.99,53.03,True
1789135516619,105.0,1.01,False
1789135516632,104.99,5.45,True
1789135516635,105.0,0.21,False
1789135516716,104.99,0.06,True
1789135516803,105.0,83.07,False
1789135516874,104.99,115.88,True
1789135516943,104.98,11.4,True
1789135516960,104.99,0.05,False
1789135517025,104.98,39.66,True
1789135517054,104.97,5.0,True
1789135517156,104.98,57.44,False
1789135517223,104.97,29.76,True
1789135517266,104.98,47.61,False
1789135517274,104.97,1.16,True
1789135517321,104.98,21.29,False
1789135517419,104.97,12.15,True
1789135517468,104.98,0.05,False
1789135517508,104.97,0.34,True
1789135517734,104.97,0.14,True
1789135517850,104.97,78.99,True
1789135517965,104.97,2.85,True
1789135517984,104.98,0.65,False
1789135518199,104.97,257.01,True
1789135518268,104.96,37.72,True
1789135518291,104.95,1.16,True
1789135518294,104.96,0.31,False
1789135518365,104.95,238.14,True
1789135518462,104.95,0.36,False
1789135518480,104.94,2.62,True
1789135518497,104.95,0.05,False
1789135518569,104.94,1.21,True
1789135518734,104.95,224.85,False
1789135518751,104.96,111.18,False
1789135518755,104.97,0.6,False
1789135518789,104.97,0.57,True
1789135518829,104.98,10.5,False
1789135518988,104.97,1.41,True
1789135519010,104.98,0.05,False
1789135519031,104.97,38.12,True
1789135519038,104.98,0.72,False
1789135519051,104.97,30.52,True
1789135519109,104.98,34.69,False
1789135519112,104.99,248.42,False
1789135519201,105.0,651.87,False
1789135519202,105.0,12.6,True
1789135519285,105.01,30.64,False
1789135519305,105.01,1.16,True
1789135519311,105.02,42.72,False
1789135519312,105.02,1.34,True
1789135519353,105.03,0.5,False
1789135519373,105.02,249.53,True
1789135519524,105.03,0.05,False
1789135519555,105.02,0.74,True
1789135519583,105.03,0.53,False
1789135519600,105.02,11.5,True
1789135519654,105.03,2.06,False
1789135519756,105.03,0.06,False
1789135519795,105.02,19.22,True
1789135519880,105.01,39.93,True
1789135519996,105.02,3.91,False
1789135519998,105.01,11.2,True
1789135520038,105.02,0.05,False
1789135520086,105.01,26.07,True
1789135520089,105.01,1.75,False
1789135520151,105.0,11.14,True
1789135520283,105.01,476.27,False
1789135520295,105.02,72.67,False
1789135520304,105.03,756.28,False
1789135520313,105.02,0.4,True
1789135520322,105.03,167.58,False
1789135520341,105.02,1.16,True
1789135520455,105.03,0.53,False
1789135520575,105.02,1.48,True
1789135520632,105.03,2.33,False
1789135520787,105.03,33.87,False
1789135520898,105.04,49.78,False
1789135520964,105.05,135.46,False
1789135521008,105.04,127.03,True
1789135521011,105.03,0.47,True
1789135521064,105.04,2.22,False
1789135521195,105.03,16.25,True
1789135521305,105.03,3.16,True
1789135521375,105.04,1.7,False
1789135521457,105.03,122.08,True
1789135521473,105.03,366.74,False
1789135521640,105.05,1389.05,False
1789135521641,105.05,1810.61,False
1789135521649,105.06,90.62,False
1789135521726,105.07,108.18,False
1789135521732,105.07,2.06,True
1789135521756,105.08,14.1,False
1789135521758,105.08,17.97,True
1789135521807,105.09,0.05,False
1789135521868,105.08,432.9,True
1789135521871,105.08,0.26,False
1789135521881,105.07,0.19,True
1789135521882,105.07,10.56,True
1789135521889,105.06,83.94,True
1789135521921,105.05,0.53,True
1789135521955,105.04,14.24,True
1789135521990,105.03,52.33,True
1789135522007,105.04,215.82,False
1789135522062,105.03,19.04,True
1789135522091,105.04,0.05,False
1789135522172,105.03,565.75,True
1789135522250,105.02,490.84,True
1789135522251,105.03,151.98,True
1789135522255,105.01,0.42,True
1789135522260,105.0,1.8,True
1789135522295,105.01,84.93,False
1789135522367,105.01,2.15,True
1789135522439,105.02,122.55,False
1789135522606,105.03,0.05,False
1789135522749,105.03,23.29,False
1789135522873,105.03,135.41,True
1789135522903,105.03,0.05,False
1789135523055,105.02,22.54,True
1789135523070,105.01,0.88,True
1789135523072,105.01,0.1,False
1789135523082,105.0,0.52,True
1789135523118,105.01,0.05,False
1789135523261,105.01,2.92,False
1789135523381,105.0,352.45,True
1789135523467,104.99,223.42,True
1789135523470,104.99,122.92,False
1789135523564,105.0,45.54,False
1789135523575,104.99,649.17,True
1789135523662,105.0,121.14,False
1789135523664,104.99,0.23,True
1789135523810,105.0,0.05,False
1789135523972,105.0,29.05,False
1789135524048,104.99,2.18,True
1789135524145,105.0,0.05,False
1789135524175,104.99,154.61,True
1789135524397,104.99,1.16,True
1789135524636,104.99,85.72,True
1789135524659,105.0,0.05,False
1789135524714,104.99,2.63,True
1789135524716,105.0,39.15,False
1789135524779,104.99,95.17,True
1789135524846,105.0,52.47,False
1789135525041,104.99,20.0,True
1789135525082,105.0,0.83,False
1789135525133,104.99,5.19,True
1789135525143,105.0,28.47,False
1789135525157,104.99,19.9,True
1789135525172,105.0,0.53,False
1789135525298,104.99,178.99,True
1789135525311,104.98,147.65,True
1789135525315,104.97,65.97,True
1789135525344,104.96,3.94,True
1789135525356,104.97,3.59,False
1789135525391,104.96,6.27,True
1789135525402,104.97,0.45,False
1789135525416,104.96,4.24,True
1789135525459,104.97,5.03,False
1789135525491,104.96,76.77,True
1789135525496,104.97,1.49,False
1789135525533,104.96,2.16,True
1789135525569,104.97,0.45,False
1789135525584,104.96,42.87,True
1789135525719,104.96,19.76,True
1789135525746,104.97,53.01,False
1789135525812,104.98,0.13,False
1789135525820,104.97,0.55,True
1789135525868,104.98,10.15,False
1789135525907,104.99,179.01,False
1789135525941,105.0,0.86,False
1789135526080,104.99,0.06,True
1789135526087,105.0,33.04,False
1789135526183,104.99,160.1,True
1789135526196,105.0,0.05,False
1789135526230,104.99,19.87,True
1789135526432,104.99,5.53,True
1789135526614,104.99,0.27,True
1789135526669,105.0,3.05,False
1789135526755,104.99,8.36,True
1789135526806,105.0,15.0,False
1789135526845,104.99,52.88,True
1789135527085,104.99,3.72,True
1789135527228,105.0,0.05,False
1789135527388,104.99,10.0,True
1789135527400,105.0,1.85,False
1789135527446,104.99,1.16,True
1789135527578,105.0,3.0,False
1789135527609,104.99,5.56,True
1789135527702,105.0,150.75,False
1789135527767,104.99,2.6,True
1789135527815,105.0,47.39,False
1789135527913,104.99,687.89,True
1789135528081,104.99,1.15,False
1789135528094,104.98,0.42,True
1789135528111,104.99,293.0,False
1789135528163,104.98,0.75,True
1789135528195,104.99,9.77,False
1789135528247,104.98,90.79,True
1789135528253,104.99,0.05,False
1789135528257,104.97,2.04,True
1789135528313,104.96,161.61,True
1789135528432,104.97,0.71,False
1789135528438,104.96,5.09,True
1789135528616,104.96,402.37,True
1789135528620,104.96,1.71,False
1789135528727,104.95,2.95,True
1789135528734,104.96,30.61,False
1789135528762,104.95,0.36,True
1789135528766,104.96,0.05,False
1789135528770,104.95,146.38,True
1789135528888,104.96,39.33,False
1789135528947,104.95,17.08,True
1789135529083,104.95,0.26,False
1789135529100,104.94,134.85,True
1789135529104,104.93,150.8,True
1789135529138,104.92,0.16,True
1789135529205,104.93,0.2,False
1789135529297,104.92,105.65,True
1789135529320,104.91,54.55,True
1789135529328,104.91,0.5,False
1789135529415,104.9,39.88,True
1789135529439,104.91,211.4,False
1789135529475,104.9,1.16,True
1789135529578,104.9,0.05,True
1789135529720,104.91,0.05,False
1789135529723,104.9,3.71,True
1789135529777,104.91,0.05,False
1789135529806,104.9,0.24,True
1789135529954,104.9,2.01,True
1789135530059,104.9,7.39,True
1789135530129,104.91,299.09,False
1789135530201,104.92,0.11,False
1789135530316,104.92,0.8,False
1789135530393,104.91,2.0,True
1789135530425,104.92,96.98,False
1789135530488,104.92,2.12,True
1789135530541,104.93,10.06,False
1789135530820,104.93,646.76,False
1789135530872,104.94,127.1,False
1789135530873,104.95,336.75,False
1789135530882,104.96,85.07,True
1789135530884,104.96,1.56,True
1789135530896,104.96,670.25,False
1789135530951,104.97,170.85,False
1789135530978,104.98,1.38,False
1789135530998,104.97,26.93,True
1789135531197,104.98,5.57,False
1789135531303,104.98,50.71,False
1789135531401,104.97,20.74,True
1789135531493,104.98,138.64,False
1789135531502,104.98,15.89,True
1789135531618,104.98,125.01,True
1789135531687,104.99,19.13,False
1789135531710,104.98,5.63,True
1789135531754,104.99,290.34,False
1789135531987,104.98,3.55,True
1789135532024,104.99,19.17,False
1789135532050,104.98,22.87,True
1789135532086,104.99,1.29,False
1789135532099,104.98,26.24,True
1789135532183,104.99,2.42,False
1789135532225,104.98,6.88,True
1789135532241,104.99,6.08,False
1789135532338,104.99,14.45,True
1789135532358,105.0,0.36,False
1789135532368,104.99,153.93,True
1789135532437,105.0,573.73,False
1789135532440,105.01,18.75,False
1789135532451,105.02,0.79,False
1789135532516,105.01,32.66,True
1789135532629,105.01,253.96,True
1789135532732,105.0,1.65,True
1789135532740,104.99,36.58,True
1789135532815,104.99,2.0,False
1789135532822,104.98,29.69,True
1789135532873,104.98,0.05,False
1789135532903,104.97,1.93,True
1789135532921,104.96,93.03,True
1789135533088,104.95,42.77,True
1789135533130,104.94,174.66,True
1789135533192,104.95,1.15,False
1789135533302,104.95,24.9,False
1789135533406,104.94,2.36,True
1789135533445,104.95,2.87,False
1789135533482,104.94,23.7,True
1789135533499,104.93,30.37,True
1789135533511,104.92,3.01,True
1789135533519,104.93,0.07,False
1789135533529,104.92,1.16,True
1789135533641,104.93,18.55,False
1789135533643,104.94,1.95,False
1789135533802,104.94,25.0,True
1789135533804,104.95,1.71,False
1789135534184,104.94,2.22,True
1789135534190,104.95,3.84,False
1789135534234,104.94,51.9,True
1789135534252,104.95,0.47,False
1789135534363,104.94,1.27,True
1789135534379,104.95,1.79,False
1789135534400,104.94,0.43,True
1789135534412,104.95,0.05,False
1789135534445,104.94,39.0,True
1789135534529,104.95,0.05,False
1789135534542,104.94,1.16,True
1789135534639,104.95,0.08,False
1789135534783,104.94,8.14,True
1789135534927,104.95,1.17,False
1789135535041,104.95,0.42,False
1789135535064,104.94,356.99,True
1789135535167,104.94,146.35,True
1789135535180,104.94,0.51,False
1789135535233,104.93,6.49,True
1789135535249,104.93,1.97,False
1789135535274,104.92,22.25,True
1789135535286,104.92,0.1,False
1789135535360,104.91,27.76,True
1789135535377,104.9,80.59,True
1789135535440,104.9,0.05,False
1789135535446,104.89,8.05,True
1789135535556,104.9,1.16,True
1789135535573,104.91,0.98,False
1789135535595,104.9,46.8,True
1789135535623,104.89,4.12,True
1789135535646,104.89,15.93,False
1789135535914,104.89,3.92,False
1789135536045,104.9,173.15,False
1789135536048,104.91,69.62,False
1789135536062,104.91,16.35,True
1789135536140,104.92,2.91,False
1789135536141,104.91,61.63,True
1789135536270,104.92,5.82,False
1789135536387,104.92,0.52,False
1789135536469,104.91,10.2,True
1789135536570,104.91,1.16,True
1789135536592,104.92,3.28,False
1789135536763,104.92,0.15,False
1789135536903,104.91,1.36,True
1789135536981,104.92,5.52,False
1789135537139,104.92,0.45,False
1789135537209,104.91,3.38,True
1789135537368,104.91,10.93,True
1789135537494,104.92,21.25,False
1789135537585,104.91,1.16,True
1789135537633,104.92,0.42,False
1789135537694,104.91,469.13,True
1789135537822,104.91,174.63,False
1789135537955,104.9,122.98,True
1789135538006,104.89,0.05,False
1789135538011,104.88,23.72,True
1789135538053,104.89,1.28,False
1789135538054,104.88,50.14,True
1789135538195,104.88,19.79,True
1789135538302,104.88,1236.62,True
1789135538310,104.88,16.33,False
1789135538436,104.87,57.69,True
1789135538470,104.86,4.19,True
1789135538485,104.87,49.51,False
1789135538601,104.86,1.16,True
1789135538607,104.87,119.38,False
1789135538739,104.88,71.44,False
1789135538753,104.89,246.1,False
1789135538890,104.9,2.78,False
1789135538983,104.89,0.72,True
1789135539001,104.9,0.66,False
1789135539058,104.89,1.96,True
1789135539096,104.89,0.61,False
1789135539108,104.88,21.71,True
1789135539181,104.86,0.67,True
1789135539283,104.87,0.51,False
1789135539336,104.86,60.02,True
1789135539337,104.85,278.63,True
1789135539342,104.85,152.43,False
1789135539414,104.85,336.62,True
1789135539548,104.86,0.54,False
1789135539614,104.85,1.16,True
1789135539652,104.86,0.07,False
1789135539708,104.85,11.96,True
1789135539745,104.84,13.4,True
1789135539766,104.83,73.87,True
1789135539773,104.82,0.19,True
1789135539818,104.83,403.59,False
1789135539830,104.83,0.87,True
1789135539871,104.82,18.08,True
1789135540030,104.83,0.16,False
1789135540058,104.82,449.48,True
1789135540065,104.82,0.12,False
1789135540119,104.81,6.57,True
1789135540138,104.82,120.9,False
1789135540218,104.81,0.22,True
1789135540262,104.82,171.0,False
1789135540335,104.81,4.0,True
1789135540358,104.82,130.89,False
1789135540526,104.82,0.52,False
1789135540618,104.81,74.55,True
1789135540621,104.8,181.57,True
1789135540632,104.8,0.05,False
1789135540691,104.79,0.47,True
1789135540762,104.8,2.8,False
1789135540824,104.79,5.94,True
1789135540874,104.79,0.4,False
1789135540891,104.78,91.73,True
1789135540991,104.77,3.11,True
1789135541035,104.78,3.14,False
1789135541129,104.77,24.29,True
1789135541321,104.78,0.44,False
1789135541373,104.77,5.31,True
1789135541417,104.78,5.47,False
1789135541439,104.77,156.55,True
1789135541509,104.78,353.43,False
1789135541568,104.79,1.79,False
1789135541649,104.78,1.53,True
1789135541771,104.78,32.83,True
1789135541785,104.79,153.82,False
1789135541825,104.8,6.24,False
1789135541933,104.8,566.11,False
1789135541939,104.81,17.02,False
1789135541957,104.8,0.06,True
1789135541977,104.81,0.35,False
1789135542009,104.8,304.56,True
1789135542092,104.81,263.02,False
1789135542093,104.81,0.66,True
1789135542117,104.82,0.05,False
1789135542172,104.81,256.83,True
1789135542319,104.82,65.12,False
1789135542355,104.83,83.76,False
1789135542428,104.84,8.66,False
1789135542455,104.84,0.47,True
1789135542473,104.85,281.23,False
1789135542484,104.85,15.58,True
1789135542601,104.86,0.56,False
1789135542614,104.85,100.0,True
1789135542628,104.86,0.1,False
1789135542642,104.85,49.53,True
1789135542708,104.86,0.93,False
1789135542778,104.85,54.79,True
1789135542881,104.85,0.1,True
1789135543022,104.85,0.11,True
1789135543134,104.85,0.23,True
1789135543143,104.86,0.44,False
1789135543194,104.85,31.11,True
1789135543424,104.86,1.15,False
1789135543449,104.85,759.69,True
1789135543452,104.84,84.65,True
1789135543542,104.85,23.44,False
1789135543576,104.86,9.53,False
1789135543604,104.85,11.18,True
1789135543642,104.86,0.05,False
1789135543679,104.85,120.69,True
1789135543739,104.86,4.77,False
1789135543840,104.86,0.05,False
1789135543863,104.85,1.53,True
1789135543941,104.86,0.08,False
1789135544014,104.85,0.22,True
1789135544047,104.86,237.52,False
1789135544086,104.85,95.46,True
1789135544144,104.86,17.86,False
1789135544253,104.85,41.89,True
1789135544357,104.86,0.53,False
1789135544416,104.85,46.06,True
1789135544536,104.85,3.0,True
1789135544545,104.86,16.36,False
1789135544569,104.86,25.72,True
1789135544602,104.87,6.47,False
1789135544625,104.86,30.51,True
1789135544684,104.87,0.05,False
1789135544692,104.86,1.16,True
1789135544702,104.87,7.02,False
1789135544941,104.86,4.79,True
1789135545164,104.87,20.12,False
1789135545192,104.86,6.64,True
1789135545196,104.87,0.05,False
1789135545218,104.86,17.53,True
1789135545341,104.86,12.4,True
1789135545610,104.87,252.62,False
1789135545707,104.86,1.16,True
1789135545719,104.87,0.26,False
1789135545747,104.86,5.23,True
1789135545793,104.87,0.07,False
1789135545805,104.86,9.5,True
1789135545844,104.87,5.05,False
1789135545884,104.86,2.5,True
1789135545935,104.87,23.96,False
1789135546077,104.86,1067.36,True
1789135546090,104.85,1.97,True
1789135546131,104.86,0.47,False
1789135546163,104.85,12.33,True
1789135546200,104.85,23.84,False
1789135546211,104.84,1.17,True
1789135546220,104.84,1.07,False
1789135546254,104.83,39.6,True
1789135546295,104.84,0.66,False
1789135546450,104.83,23.1,True
1789135546476,104.84,11.8,False
1789135546491,104.83,189.37,True
1789135546547,104.82,20.62,True
1789135546593,104.81,12.73,True
