t,oi,oiv
2026-08-12 07:55:00,501749668.0,93024388.4472
2026-08-12 08:00:00,502101806.0,92989254.4712
2026-08-12 08:05:00,504135074.0,93437700.32500166
2026-08-12 08:10:00,504210290.0,93397539.2891341
2026-08-12 08:15:00,504186458.0,93375332.0216
2026-08-12 08:20:00,504219406.0,93482277.8724
2026-08-12 08:25:00,504149043.0,93519647.4765
2026-08-12 08:30:00,504361749.0,93610090.3687064
2026-08-12 08:35:00,504292480.0,93504423.978784
2026-08-12 08:40:00,504303976.0,93497957.1504
2026-08-12 08:45:00,504352207.0,93456463.9571
2026-08-12 08:50:00,504143523.0,93492886.98965085
2026-08-12 08:55:00,503921299.0,93477400.9645
2026-08-12 09:00:00,504121082.0,93489708.3658738
2026-08-12 09:05:00,504307537.0,93599478.8672
2026-08-12 09:10:00,504372482.0,93598055.82648095
2026-08-12 09:15:00,504483366.0,93534414.48094045
2026-08-12 09:20:00,504438984.0,93775207.1256
2026-08-12 09:25:00,504331383.0,93856070.3763
2026-08-12 09:30:00,505095617.0,94250842.1322
2026-08-12 09:35:00,505053242.0,94293440.2814
2026-08-12 09:40:00,504931628.0,94119255.4592
2026-08-12 09:45:00,504964103.0,94074812.3889
2026-08-12 09:50:00,503027016.0,94015749.2904
2026-08-12 09:55:00,503136664.0,94187183.5008
2026-08-12 10:00:00,503146649.0,94138738.0279
2026-08-12 10:05:00,503279568.0,94177789.59102625
2026-08-12 10:10:00,503205056.0,94014152.8560192
2026-08-12 10:15:00,503017138.0,94013903.0922
2026-08-12 10:20:00,502988000.0,93940936.09088
2026-08-12 10:25:00,503044384.0,93935766.6762672
2026-08-12 10:30:00,502672142.0,93798621.6972
2026-08-12 10:35:00,502780075.0,93933853.38196824
2026-08-12 10:40:00,502845161.0,93931476.0748
2026-08-12 10:45:00,502924381.0,93922923.59179017
2026-08-12 10:50:00,503663028.0,94134619.9332
2026-08-12 10:55:00,503415420.0,94094906.5350768
2026-08-12 11:00:00,503181931.0,93915012.79300407
2026-08-12 11:05:00,503035559.0,93911633.05437616
2026-08-12 11:10:00,502714870.0,93773857.9496656
2026-08-12 11:15:00,502244652.0,93467729.7372
2026-08-12 11:20:00,502107156.0,93422911.0275252
2026-08-12 11:25:00,502150590.0,93414225.6232029
2026-08-12 11:30:00,502206694.0,93470021.86410922
2026-08-12 11:35:00,502577222.0,93448791.51958574
2026-08-12 11:40:00,502585399.0,93430625.6741
2026-08-12 11:45:00,502504700.0,93301359.186267
2026-08-12 11:50:00,502632221.0,93311324.53617793
2026-08-12 11:55:00,502533371.0,93320446.9947
2026-08-12 12:00:00,502534369.0,93297068.4867376
2026-08-12 12:05:00,503025001.0,93375167.7378773
2026-08-12 12:10:00,503228711.0,93399248.7616
2026-08-12 12:15:00,503853739.0,93393527.93359499
2026-08-12 12:20:00,503800634.0,93253497.3534
2026-08-12 12:25:00,504030848.0,93289320.66927744
2026-08-12 12:30:00,504045960.0,93702143.964
2026-08-12 12:35:00,504218060.0,93633293.742
2026-08-12 12:40:00,504587735.0,93355083.73458365
2026-08-12 12:45:00,500973656.0,92280294.27540983
2026-08-12 12:50:00,498947887.0,91625836.97821583
2026-08-12 12:55:00,498213085.0,91849109.5683918
2026-08-12 13:00:00,497750823.0,91763863.40833569
