t,fundingRate
2025-03-26 16:00:00.001,6.798e-05
2025-03-27 00:00:00.001,7.231e-05
2025-03-27 08:00:00.001,0.0001
2025-03-27 16:00:00.002,0.0001
2025-03-28 00:00:00.001,0.0001
2025-03-28 08:00:00.001,-2.944e-05
2025-03-28 16:00:00.000,-0.00012558
2025-03-29 00:00:00.000,-8.186e-05
2025-03-29 08:00:00.000,-8.702e-05
2025-03-29 16:00:00.000,-6.175e-05
2025-03-30 00:00:00.000,1.78e-06
2025-03-30 08:00:00.000,-4.294e-05
2025-03-30 16:00:00.000,-2.717e-05
2025-03-31 00:00:00.000,-6.608e-05
2025-03-31 08:00:00.000,-1.71e-05
2025-03-31 16:00:00.000,9.806e-05
2025-04-01 00:00:00.000,7.417e-05
2025-04-01 08:00:00.001,4.417e-05
2025-04-01 16:00:00.000,6.564e-05
2025-04-02 00:00:00.001,6.236e-05
2025-04-02 08:00:00.000,4.529e-05
2025-04-02 16:00:00.000,6.155e-05
2025-04-03 00:00:00.000,2.125e-05
2025-04-03 08:00:00.000,8.886e-05
2025-04-03 16:00:00.000,7.542e-05
2025-04-04 00:00:00.000,3.096e-05
2025-04-04 08:00:00.000,-0.00022408
2025-04-04 16:00:00.000,8.079e-05
2025-04-05 00:00:00.000,2.396e-05
2025-04-05 08:00:00.000,0.0001
2025-04-05 16:00:00.000,2.382e-05
2025-04-06 00:00:00.000,0.0001
2025-04-06 08:00:00.000,9.225e-05
2025-04-06 16:00:00.002,6.27e-05
2025-04-07 00:00:00.000,3.84e-06
2025-04-07 08:00:00.000,6.411e-05
2025-04-07 16:00:00.000,-5.56e-06
2025-04-08 00:00:00.000,0.0001
2025-04-08 08:00:00.000,3.39e-05
2025-04-08 16:00:00.000,-6.978e-05
2025-04-09 00:00:00.000,4.022e-05
2025-04-09 08:00:00.001,1.512e-05
2025-04-09 16:00:00.000,8.547e-05
2025-04-10 00:00:00.000,0.0001
2025-04-10 08:00:00.000,0.0001
2025-04-10 16:00:00.000,5.972e-05
2025-04-11 00:00:00.001,0.0001
2025-04-11 08:00:00.000,3.916e-05
2025-04-11 16:00:00.000,-1.009e-05
2025-04-12 00:00:00.000,0.0001
2025-04-12 08:00:00.001,0.0001
2025-04-12 16:00:00.000,2.407e-05
2025-04-13 00:00:00.000,5.494e-05
2025-04-13 08:00:00.000,0.0001
2025-04-13 16:00:00.000,0.0001
2025-04-14 00:00:00.000,0.0001
2025-04-14 08:00:00.000,-4.277e-05
2025-04-14 16:00:00.000,8.12e-05
2025-04-15 00:00:00.000,5.932e-05
2025-04-15 08:00:00.000,-3.548e-05
2025-04-15 16:00:00.001,-2.165e-05
2025-04-16 00:00:00.000,3.629e-05
2025-04-16 08:00:00.000,7.954e-05
2025-04-16 16:00:00.000,-5.848e-05
2025-04-17 00:00:00.001,7.274e-05
2025-04-17 08:00:00.000,0.0001
2025-04-17 16:00:00.001,-4.996e-05
2025-04-18 00:00:00.000,-2.899e-05
2025-04-18 08:00:00.000,0.0001
2025-04-18 16:00:00.000,0.0001
2025-04-19 00:00:00.000,0.0001
2025-04-19 08:00:00.000,0.0001
2025-04-19 16:00:00.000,0.0001
2025-04-20 00:00:00.000,0.0001
2025-04-20 08:00:00.000,0.0001
2025-04-20 16:00:00.000,0.0001
2025-04-21 00:00:00.000,0.0001
2025-04-21 08:00:00.005,0.0001
2025-04-21 16:00:00.003,0.0001
2025-04-22 00:00:00.008,4.085e-05
2025-04-22 08:00:00.000,-0.0002065
2025-04-22 16:00:00.000,-0.00012491
2025-04-23 00:00:00.000,6.619e-05
2025-04-23 08:00:00.002,0.0001
2025-04-23 16:00:00.000,0.0001
2025-04-24 00:00:00.000,0.0001
2025-04-24 08:00:00.001,0.0001
2025-04-24 16:00:00.001,0.0001
2025-04-25 00:00:00.007,0.0001
2025-04-25 08:00:00.002,0.0001
2025-04-25 16:00:00.003,2.186e-05
2025-04-26 00:00:00.002,0.0001
2025-04-26 08:00:00.000,0.0001
2025-04-26 16:00:00.002,0.0001
2025-04-27 00:00:00.001,1.477e-05
2025-04-27 08:00:00.000,0.0001
2025-04-27 16:00:00.000,-0.00012604
2025-04-28 00:00:00.001,-0.00011009
2025-04-28 08:00:00.003,0.0001
2025-04-28 16:00:00.005,0.0001
2025-04-29 00:00:00.000,0.0001
2025-04-29 08:00:00.000,0.0001
2025-04-29 16:00:00.010,0.0001
2025-04-30 00:00:00.001,5.137e-05
2025-04-30 08:00:00.000,-3.081e-05
2025-04-30 16:00:00.003,7.641e-05
2025-05-01 00:00:00.000,0.0001
2025-05-01 08:00:00.000,1.49e-06
2025-05-01 16:00:00.001,1.031e-05
2025-05-02 00:00:00.000,5.687e-05
2025-05-02 08:00:00.000,0.0001
2025-05-02 16:00:00.003,-9.06e-06
2025-05-03 00:00:00.000,0.0001
2025-05-03 08:00:00.000,7.305e-05
2025-05-03 16:00:00.000,-0.00013691
2025-05-04 00:00:00.001,-0.0001328
2025-05-04 08:00:00.001,-0.00011574
2025-05-04 16:00:00.002,-9.51e-06
2025-05-05 00:00:00.000,-4.259e-05
2025-05-05 08:00:00.000,3.913e-05
2025-05-05 16:00:00.006,-2.411e-05
2025-05-06 00:00:00.002,-0.00012804
2025-05-06 08:00:00.005,2.459e-05
2025-05-06 16:00:00.000,5.631e-05
2025-05-07 00:00:00.002,0.0001
2025-05-07 08:00:00.000,0.0001
2025-05-07 16:00:00.006,5.799e-05
2025-05-08 00:00:00.000,0.0001
2025-05-08 08:00:00.001,0.0001
2025-05-08 16:00:00.002,0.0001
2025-05-09 00:00:00.001,0.0001
2025-05-09 08:00:00.006,0.0001
2025-05-09 16:00:00.000,0.0001
2025-05-10 00:00:00.001,0.0001
2025-05-10 08:00:00.000,0.0001
2025-05-10 16:00:00.001,0.0001
2025-05-11 00:00:00.000,2.512e-05
2025-05-11 08:00:00.001,0.0001
2025-05-11 16:00:00.001,0.0001
2025-05-12 00:00:00.004,0.0001
2025-05-12 08:00:00.000,0.0001
2025-05-12 16:00:00.000,0.0001
2025-05-13 00:00:00.000,0.0001
2025-05-13 08:00:00.008,0.0001
2025-05-13 16:00:00.001,9.351e-05
2025-05-14 00:00:00.007,0.0001
2025-05-14 08:00:00.000,0.0001
2025-05-14 16:00:00.002,-6.72e-06
