t,oi,oiv
2026-08-12 16:00:00,8682554.54,657356204.2234
2026-08-12 16:05:00,8676448.0,657289362.2930448
2026-08-12 16:10:00,8678985.68,656825636.2624
2026-08-12 16:15:00,8684064.75,657470542.2225
2026-08-12 16:20:00,8680575.61,657489905.9561775
2026-08-12 16:25:00,8679714.17,657267782.6057091
2026-08-12 16:30:00,8681461.93,657533926.5782
2026-08-12 16:35:00,8678296.15,656544386.6619807
2026-08-12 16:40:00,8683451.9,656944444.8918751
2026-08-12 16:45:00,8685169.82,656653465.1572101
2026-08-12 16:50:00,8686625.41,656274549.7255
2026-08-12 16:55:00,8686155.12,656847050.1744
2026-08-12 17:00:00,8693648.28,657736785.1538937
2026-08-12 17:05:00,8692837.53,658064422.9433546
2026-08-12 17:10:00,8694806.68,658244495.1314085
2026-08-12 17:15:00,8694167.55,658326073.4704516
2026-08-12 17:20:00,8693331.48,658398738.4651551
2026-08-12 17:25:00,8690422.94,658113522.50433
2026-08-12 17:30:00,8687277.8,658389862.6153511
2026-08-12 17:35:00,8689394.84,659438174.4076
2026-08-12 17:40:00,8683942.54,659111238.786
2026-08-12 17:45:00,8684139.18,659338913.1009566
2026-08-12 17:50:00,8683875.77,659887719.7623
2026-08-12 17:55:00,8682804.1,659139587.2099035
2026-08-12 18:00:00,8669146.65,657711045.2605337
2026-08-12 18:05:00,8666114.63,658126529.1878678
2026-08-12 18:10:00,8669769.24,658208880.7008
2026-08-12 18:15:00,8662695.51,658136122.7106133
2026-08-12 18:20:00,8664129.23,657953973.7262
2026-08-12 18:25:00,8663738.39,657594479.4578105
2026-08-12 18:30:00,8662823.17,657781063.3679671
2026-08-12 18:35:00,8659757.48,657903233.3356718
2026-08-12 18:40:00,8659397.62,657618206.399695
2026-08-12 18:45:00,8657815.25,657820802.695
2026-08-12 18:50:00,8657668.7,657389346.0622469
2026-08-12 18:55:00,8658914.06,656731915.6571658
2026-08-12 19:00:00,8656209.17,656486903.4528
2026-08-12 19:05:00,8654259.89,656685240.4532
2026-08-12 19:10:00,8657650.23,657404533.4842955
2026-08-12 19:15:00,8655569.79,656360906.2276926
2026-08-12 19:20:00,8659938.53,656769738.1152
2026-08-12 19:25:00,8657435.94,655645166.6449426
2026-08-12 19:30:00,8657602.09,656332814.4429
2026-08-12 19:35:00,8656306.98,656199462.0113556
2026-08-12 19:40:00,8653786.23,655047014.1794754
2026-08-12 19:45:00,8653575.27,654123754.6593
2026-08-12 19:50:00,8652588.28,654449504.6428038
2026-08-12 19:55:00,8651285.61,654667242.3210695
2026-08-12 20:00:00,8649518.01,655030073.2247092
2026-08-12 20:05:00,8650970.77,655960616.4602895
2026-08-12 20:10:00,8652983.21,655408273.6821572
2026-08-12 20:15:00,8652761.04,655879286.832
2026-08-12 20:20:00,8650312.58,655434184.1866
2026-08-12 20:25:00,8642775.62,655138831.5923623
2026-08-12 20:30:00,8643767.74,655604799.1327243
2026-08-12 20:35:00,8645203.77,656234206.0679337
2026-08-12 20:40:00,8647907.71,656823721.8186202
2026-08-12 20:45:00,8649179.92,656818723.1248
2026-08-12 20:50:00,8645437.25,656275141.6475
2026-08-12 20:55:00,8644374.49,655935136.3012
2026-08-12 21:00:00,8640177.79,655742813.1948379
2026-08-12 21:05:00,8636866.79,655365452.0252
2026-08-12 21:10:00,8635306.35,654815280.5205
2026-08-12 21:15:00,8636153.63,654534083.6177
2026-08-12 21:20:00,8634637.74,654943519.5667121
2026-08-12 21:25:00,8626261.72,652231648.6492
2026-08-12 21:30:00,8606718.13,649811428.9633076
2026-08-12 21:35:00,8604451.09,650066279.8495
2026-08-12 21:40:00,8594305.92,649832241.4538292
2026-08-12 21:45:00,8588261.36,649530206.6568
2026-08-12 21:50:00,8588209.04,649182721.3336
2026-08-12 21:55:00,8583929.27,649152232.9837534
2026-08-12 22:00:00,8596649.37,648567632.2740546
2026-08-12 22:05:00,8616156.93,650456156.1182268
2026-08-12 22:10:00,8617718.75,650817079.7558397
2026-08-12 22:15:00,8615692.65,650744071.9387044
2026-08-12 22:20:00,8616923.28,651353230.7352
2026-08-12 22:25:00,8616158.5,650900399.0980675
2026-08-12 22:30:00,8616783.01,650892018.8316367
2026-08-12 22:35:00,8620012.13,650353629.7745113
2026-08-12 22:40:00,8625233.7,650601377.991
2026-08-12 22:45:00,8625608.44,650888412.8824
2026-08-12 22:50:00,8624177.29,650541931.6865135
2026-08-12 22:55:00,8628427.55,651151717.3293887
2026-08-12 23:00:00,8628251.28,651346689.1272
2026-08-12 23:05:00,8624997.08,650798536.0003594
2026-08-12 23:10:00,8627466.31,651034267.2842247
2026-08-12 23:15:00,8628934.43,650880524.0549
2026-08-12 23:20:00,8625014.87,650528793.2636678
2026-08-12 23:25:00,8625334.53,650005210.1808
2026-08-12 23:30:00,8628466.7,651017812.515
2026-08-12 23:35:00,8625460.18,651135988.9882
2026-08-12 23:40:00,8622324.19,651419582.8627523
2026-08-12 23:45:00,8619528.62,650946801.3824
2026-08-12 23:50:00,8621464.04,651120217.0072744
2026-08-12 23:55:00,8622876.67,651630789.9519
2026-08-13 00:00:00,8624536.92,651928745.7828
2026-08-13 00:05:00,8621479.72,651370442.3944236
2026-08-13 00:10:00,8622261.68,652968124.9560618
2026-08-13 00:15:00,8612133.43,652122171.8790256
2026-08-13 00:20:00,8608099.0,652752147.17
2026-08-13 00:25:00,8602662.19,651386593.1703297
2026-08-13 00:30:00,8605780.6,652018138.5778552
2026-08-13 00:35:00,8603426.48,651121041.1386979
2026-08-13 00:40:00,8603281.31,651096329.5408
2026-08-13 00:45:00,8592045.7,649214973.092
2026-08-13 00:50:00,8588822.15,649314954.54
2026-08-13 00:55:00,8589039.61,649760846.4965
2026-08-13 01:00:00,8588067.2,649079850.3739893
2026-08-13 01:05:00,8590321.8,649233833.0578682
2026-08-13 01:10:00,8589250.6,649437852.6126698
2026-08-13 01:15:00,8590068.94,650344815.028327
2026-08-13 01:20:00,8588046.03,649201208.8510717
2026-08-13 01:25:00,8585690.03,648477167.9659
2026-08-13 01:30:00,8575391.44,647506596.6609349
2026-08-13 01:35:00,8572773.9,648530345.535
2026-08-13 01:40:00,8576782.74,649768834.5616097
2026-08-13 01:45:00,8576459.44,648380333.664
2026-08-13 01:50:00,8572300.02,648065881.512
2026-08-13 01:55:00,8570632.3,648539746.141
2026-08-13 02:00:00,8570272.69,647912615.364
2026-08-13 02:05:00,8573051.01,647852263.0129887
2026-08-13 02:10:00,8574341.29,648259666.9018857
