time,open,high,low,close,volume
2026-08-10 03:15:00,54110.0,54120.0,54109.0,54118.0,31
2026-08-10 03:20:00,54116.0,54153.0,54112.0,54150.0,68
2026-08-10 03:25:00,54153.0,54156.0,54131.0,54154.0,38
2026-08-10 03:30:00,54155.0,54155.0,54141.0,54145.0,21
2026-08-10 03:35:00,54143.0,54151.0,54141.0,54145.0,21
2026-08-10 03:40:00,54148.0,54150.0,54144.0,54149.0,35
2026-08-10 03:45:00,54151.0,54170.0,54125.0,54128.0,222
2026-08-10 03:50:00,54128.0,54136.0,54124.0,54132.0,26
2026-08-10 03:55:00,54134.0,54140.0,54127.0,54133.0,26
2026-08-10 04:00:00,54133.0,54142.0,54120.0,54130.0,52
2026-08-10 04:05:00,54130.0,54135.0,54120.0,54120.0,52
2026-08-10 04:10:00,54122.0,54129.0,54107.0,54109.0,53
2026-08-10 04:15:00,54108.0,54134.0,54106.0,54129.0,59
2026-08-10 04:20:00,54127.0,54127.0,54106.0,54118.0,63
2026-08-10 04:25:00,54122.0,54125.0,54112.0,54113.0,13
2026-08-10 04:30:00,54116.0,54123.0,54098.0,54109.0,66
2026-08-10 04:35:00,54111.0,54126.0,54111.0,54117.0,51
2026-08-10 04:40:00,54114.0,54118.0,54105.0,54109.0,75
2026-08-10 04:45:00,54110.0,54116.0,54108.0,54112.0,30
2026-08-10 04:50:00,54109.0,54113.0,54097.0,54099.0,60
2026-08-10 04:55:00,54104.0,54116.0,54102.0,54103.0,39
2026-08-10 05:00:00,54112.0,54117.0,54108.0,54110.0,28
2026-08-10 05:05:00,54109.0,54118.0,54107.0,54107.0,29
2026-08-10 05:10:00,54104.0,54128.0,54104.0,54126.0,74
2026-08-10 05:15:00,54126.0,54129.0,54114.0,54114.0,29
2026-08-10 05:20:00,54114.0,54136.0,54114.0,54133.0,38
2026-08-10 05:25:00,54139.0,54139.0,54130.0,54139.0,28
2026-08-10 05:30:00,54139.0,54145.0,54133.0,54142.0,59
2026-08-10 05:35:00,54140.0,54140.0,54125.0,54126.0,21
2026-08-10 05:40:00,54130.0,54130.0,54115.0,54125.0,32
2026-08-10 05:45:00,54124.0,54132.0,54118.0,54118.0,24
2026-08-10 05:50:00,54115.0,54122.0,54115.0,54117.0,14
2026-08-10 05:55:00,54117.0,54122.0,54117.0,54122.0,2
2026-08-10 06:00:00,54115.0,54124.0,54103.0,54118.0,45
2026-08-10 06:05:00,54121.0,54128.0,54121.0,54125.0,37
2026-08-10 06:10:00,54126.0,54131.0,54118.0,54118.0,35
2026-08-10 06:15:00,54120.0,54134.0,54116.0,54134.0,14
2026-08-10 06:20:00,54134.0,54152.0,54134.0,54139.0,31
2026-08-10 06:25:00,54137.0,54140.0,54130.0,54130.0,17
2026-08-10 06:30:00,54132.0,54137.0,54107.0,54110.0,45
2026-08-10 06:35:00,54114.0,54114.0,54092.0,54099.0,118
2026-08-10 06:40:00,54095.0,54105.0,54084.0,54105.0,92
2026-08-10 06:45:00,54104.0,54112.0,54103.0,54112.0,23
2026-08-10 06:50:00,54111.0,54112.0,54089.0,54089.0,39
2026-08-10 06:55:00,54087.0,54094.0,54080.0,54091.0,70
2026-08-10 07:00:00,54093.0,54098.0,54059.0,54059.0,197
2026-08-10 07:05:00,54061.0,54079.0,54060.0,54077.0,65
2026-08-10 07:10:00,54078.0,54081.0,54050.0,54058.0,80
2026-08-10 07:15:00,54057.0,54074.0,54055.0,54067.0,27
2026-08-10 07:20:00,54064.0,54077.0,54061.0,54074.0,47
2026-08-10 07:25:00,54074.0,54085.0,54071.0,54081.0,73
2026-08-10 07:30:00,54081.0,54091.0,54081.0,54089.0,51
2026-08-10 07:35:00,54088.0,54093.0,54074.0,54080.0,45
2026-08-10 07:40:00,54082.0,54095.0,54078.0,54089.0,30
2026-08-10 07:45:00,54088.0,54092.0,54080.0,54083.0,36
2026-08-10 07:50:00,54080.0,54095.0,54080.0,54087.0,47
2026-08-10 07:55:00,54088.0,54088.0,54077.0,54080.0,34
2026-08-10 08:00:00,54084.0,54112.0,54084.0,54106.0,138
2026-08-10 08:05:00,54107.0,54125.0,54096.0,54124.0,62
2026-08-10 08:10:00,54125.0,54125.0,54108.0,54110.0,56
2026-08-10 08:15:00,54112.0,54121.0,54110.0,54116.0,93
2026-08-10 08:20:00,54111.0,54114.0,54092.0,54094.0,70
2026-08-10 08:25:00,54090.0,54101.0,54083.0,54099.0,87
2026-08-10 08:30:00,54101.0,54110.0,54070.0,54071.0,204
2026-08-10 08:35:00,54070.0,54080.0,54060.0,54060.0,96
2026-08-10 08:40:00,54063.0,54063.0,54041.0,54049.0,117
2026-08-10 08:45:00,54049.0,54050.0,54034.0,54035.0,165
2026-08-10 08:50:00,54031.0,54037.0,54017.0,54035.0,139
2026-08-10 08:55:00,54033.0,54066.0,54032.0,54065.0,159
2026-08-10 09:00:00,54066.0,54082.0,54066.0,54079.0,181
2026-08-10 09:05:00,54080.0,54080.0,54046.0,54049.0,110
2026-08-10 09:10:00,54051.0,54058.0,54045.0,54050.0,114
2026-08-10 09:15:00,54050.0,54050.0,54011.0,54012.0,186
2026-08-10 09:20:00,54013.0,54028.0,53998.0,54010.0,169
2026-08-10 09:25:00,54007.0,54039.0,53983.0,54033.0,555
2026-08-10 09:30:00,54038.0,54130.0,54036.0,54059.0,2795
2026-08-10 09:35:00,54060.0,54088.0,54022.0,54049.0,1520
2026-08-10 09:40:00,54053.0,54114.0,54036.0,54036.0,1198
2026-08-10 09:45:00,54036.0,54060.0,54003.0,54017.0,1395
2026-08-10 09:50:00,54017.0,54087.0,53966.0,54059.0,1991
2026-08-10 09:55:00,54057.0,54092.0,54046.0,54050.0,959
2026-08-10 10:00:00,54053.0,54080.0,54034.0,54037.0,681
2026-08-10 10:05:00,54035.0,54035.0,54000.0,54013.0,564
2026-08-10 10:10:00,54013.0,54043.0,53990.0,54028.0,785
2026-08-10 10:15:00,54030.0,54086.0,54022.0,54082.0,633
2026-08-10 10:20:00,54081.0,54085.0,54054.0,54066.0,541
2026-08-10 10:25:00,54064.0,54107.0,54064.0,54090.0,466
2026-08-10 10:30:00,54089.0,54094.0,54070.0,54078.0,354
2026-08-10 10:35:00,54081.0,54101.0,54056.0,54083.0,522
2026-08-10 10:40:00,54083.0,54110.0,54080.0,54100.0,280
2026-08-10 10:45:00,54100.0,54157.0,54100.0,54147.0,673
2026-08-10 10:50:00,54147.0,54154.0,54102.0,54119.0,673
2026-08-10 10:55:00,54119.0,54138.0,54098.0,54101.0,800
2026-08-10 11:00:00,54100.0,54110.0,54075.0,54097.0,665
2026-08-10 11:05:00,54098.0,54122.0,54098.0,54110.0,406
2026-08-10 11:10:00,54109.0,54136.0,54093.0,54136.0,428
2026-08-10 11:15:00,54137.0,54152.0,54118.0,54142.0,434
2026-08-10 11:20:00,54141.0,54167.0,54141.0,54153.0,323
2026-08-10 11:25:00,54151.0,54157.0,54126.0,54138.0,361
2026-08-10 11:30:00,54141.0,54149.0,54128.0,54132.0,325
2026-08-10 11:35:00,54134.0,54134.0,54097.0,54101.0,433
2026-08-10 11:40:00,54098.0,54108.0,54060.0,54077.0,499
2026-08-10 11:45:00,54077.0,54102.0,54065.0,54079.0,410
2026-08-10 11:50:00,54079.0,54118.0,54072.0,54101.0,404
2026-08-10 11:55:00,54100.0,54125.0,54086.0,54121.0,334
2026-08-10 12:00:00,54123.0,54125.0,54074.0,54080.0,329
2026-08-10 12:05:00,54084.0,54108.0,54081.0,54101.0,195
2026-08-10 12:10:00,54100.0,54106.0,54078.0,54078.0,214
2026-08-10 12:15:00,54079.0,54079.0,54053.0,54053.0,278
2026-08-10 12:20:00,54054.0,54059.0,54027.0,54051.0,609
2026-08-10 12:25:00,54054.0,54064.0,54040.0,54058.0,362
2026-08-10 12:30:00,54059.0,54065.0,53952.0,54029.0,1221
2026-08-10 12:35:00,54029.0,54062.0,54029.0,54040.0,426
2026-08-10 12:40:00,54043.0,54046.0,54008.0,54013.0,298
2026-08-10 12:45:00,54012.0,54037.0,53999.0,54037.0,283
2026-08-10 12:50:00,54037.0,54041.0,54019.0,54035.0,197
2026-08-10 12:55:00,54035.0,54046.0,54022.0,54042.0,270
2026-08-10 13:00:00,54041.0,54048.0,54009.0,54018.0,226
2026-08-10 13:05:00,54017.0,54020.0,54000.0,54015.0,328
2026-08-10 13:10:00,54017.0,54026.0,53997.0,54015.0,237
2026-08-10 13:15:00,54015.0,54026.0,54007.0,54014.0,220
2026-08-10 13:20:00,54016.0,54020.0,53989.0,54019.0,290
2026-08-10 13:25:00,54018.0,54019.0,53998.0,54011.0,244
2026-08-10 13:30:00,54012.0,54015.0,53999.0,54007.0,225
2026-08-10 13:35:00,54009.0,54009.0,53979.0,53995.0,280
2026-08-10 13:40:00,53994.0,54008.0,53987.0,53993.0,242
2026-08-10 13:45:00,53992.0,54021.0,53983.0,54014.0,377
2026-08-10 13:50:00,54015.0,54021.0,53997.0,54008.0,248
2026-08-10 13:55:00,54008.0,54013.0,53993.0,54001.0,224
2026-08-10 14:00:00,54002.0,54020.0,54002.0,54011.0,149
2026-08-10 14:05:00,54012.0,54014.0,53997.0,54002.0,217
2026-08-10 14:10:00,54003.0,54009.0,53977.0,53979.0,204
2026-08-10 14:15:00,53978.0,53992.0,53971.0,53976.0,300
2026-08-10 14:20:00,53974.0,53988.0,53965.0,53975.0,181
2026-08-10 14:25:00,53976.0,53989.0,53975.0,53975.0,110
2026-08-10 14:30:00,53973.0,53973.0,53958.0,53960.0,362
2026-08-10 14:35:00,53959.0,53981.0,53957.0,53981.0,216
2026-08-10 14:40:00,53981.0,53998.0,53981.0,53994.0,206
2026-08-10 14:45:00,53993.0,54001.0,53986.0,53992.0,141
2026-08-10 14:50:00,53993.0,54013.0,53992.0,54007.0,163
2026-08-10 14:55:00,54005.0,54012.0,53996.0,53996.0,186
2026-08-10 15:00:00,53997.0,53999.0,53981.0,53993.0,215
