t,oi,oiv
2026-08-12 07:55:00,379668111.0,387109605.9756
2026-08-12 08:00:00,379795056.3,387504895.94289
2026-08-12 08:05:00,378719844.1,386521472.88846
2026-08-12 08:10:00,378743767.7,386167145.54692
2026-08-12 08:15:00,378541276.7,385657852.70196
2026-08-12 08:20:00,378512309.1,385817596.66563
2026-08-12 08:25:00,378415620.3,385567675.52367
2026-08-12 08:30:00,378306517.6,385456510.78264
2026-08-12 08:35:00,378122487.4,385004316.67068
2026-08-12 08:40:00,378043289.3,384847565.7098252
2026-08-12 08:45:00,377822385.5,384434277.24625
2026-08-12 08:50:00,377905656.0,384670167.2424
2026-08-12 08:55:00,377816540.6,384617238.3308
2026-08-12 09:00:00,377514135.9,383856373.38312
2026-08-12 09:05:00,377429494.3,384067765.7629928
2026-08-12 09:10:00,377453714.1,384413635.97780985
2026-08-12 09:15:00,377198241.3,384440447.53296
2026-08-12 09:20:00,377570140.3,385844253.88724965
2026-08-12 09:25:00,379445197.3,388440040.56329584
2026-08-12 09:30:00,378650009.6,387908377.1982295
2026-08-12 09:35:00,378343428.6,387007493.11494
2026-08-12 09:40:00,378368804.7,387166545.3383713
2026-08-12 09:45:00,378518133.5,387184521.9218186
2026-08-12 09:50:00,378795881.2,387697584.4082
2026-08-12 09:55:00,378861792.5,387635341.28908765
2026-08-12 10:00:00,378764182.8,387778770.35064
2026-08-12 10:05:00,378662870.3,387447848.89096
2026-08-12 10:10:00,378640651.5,387311522.41935
2026-08-12 10:15:00,378403614.3,387263567.87732863
2026-08-12 10:20:00,378191904.6,386739041.64396
2026-08-12 10:25:00,378061400.2,386303138.72436
2026-08-12 10:30:00,377943688.6,386031683.53604
2026-08-12 10:35:00,377852336.0,386038521.97353345
2026-08-12 10:40:00,377961412.2,386080389.9566258
2026-08-12 10:45:00,377922176.1,385896334.01571
2026-08-12 10:50:00,378121571.1,385912471.13769007
2026-08-12 10:55:00,377825587.8,385863513.5852071
2026-08-12 11:00:00,377717533.0,385622254.4436108
2026-08-12 11:05:00,377360217.0,385176048.98407364
2026-08-12 11:10:00,377378241.0,385076757.1164
2026-08-12 11:15:00,377382661.0,384930314.22
2026-08-12 11:20:00,377425842.0,385238556.9294
2026-08-12 11:25:00,377459082.5,385498960.95725
2026-08-12 11:30:00,377462658.5,385464866.8602
2026-08-12 11:35:00,377457173.4,385161919.8131624
2026-08-12 11:40:00,377248878.6,384982480.6113
2026-08-12 11:45:00,377268757.3,385002766.82465
2026-08-12 11:50:00,377246006.1,385017273.82566
2026-08-12 11:55:00,377250121.4,385368694.91257656
2026-08-12 12:00:00,377059831.0,385426634.0553593
2026-08-12 12:05:00,376853655.7,385418242.9174854
2026-08-12 12:10:00,376767447.3,385433098.5879
2026-08-12 12:15:00,376638070.2,384999435.35844
2026-08-12 12:20:00,376513786.8,385022998.38168
2026-08-12 12:25:00,376268685.6,384398211.3643468
2026-08-12 12:30:00,375697198.4,384751500.88144
2026-08-12 12:35:00,375754935.2,384209421.242
2026-08-12 12:40:00,375515071.6,383062924.53916
2026-08-12 12:45:00,374620322.9,381363488.7122
2026-08-12 12:50:00,374427783.4,380420020.80575424
2026-08-12 12:55:00,374189420.0,380887410.618
2026-08-12 13:00:00,374290113.2,380653045.1244
2026-08-12 13:05:00,374019070.2,380339992.48638
2026-08-12 13:10:00,373890971.2,380499366.9930298
2026-08-12 13:15:00,373846331.3,379977411.13332
2026-08-12 13:20:00,373847503.5,380202911.0595
2026-08-12 13:25:00,373865406.5,379955199.16281873
2026-08-12 13:30:00,373859906.2,379654734.7461
2026-08-12 13:35:00,373994378.8,379492096.16836
2026-08-12 13:40:00,373949453.1,379371720.16995
2026-08-12 13:45:00,374144128.8,379681461.90624
2026-08-12 13:50:00,374179928.6,379830045.52186
2026-08-12 13:55:00,374039465.1,379762268.91603
2026-08-12 14:00:00,374165769.3,379583742.0226717
2026-08-12 14:05:00,373784689.8,378091937.86735994
2026-08-12 14:10:00,373989822.0,378926487.6504
2026-08-12 14:15:00,373617940.6,378811229.97434
2026-08-12 14:20:00,373940553.2,378665075.20416117
2026-08-12 14:25:00,374003331.5,378715773.4769
2026-08-12 14:30:00,374059063.4,378809613.50518
2026-08-12 14:35:00,374254694.9,379007729.52523
2026-08-12 14:40:00,374222239.8,378572502.23544943
2026-08-12 14:45:00,373832893.6,378449041.98343575
2026-08-12 14:50:00,373948752.1,378847480.75251
2026-08-12 14:55:00,374048267.9,378104350.06455797
2026-08-12 15:00:00,374198044.4,377378727.7774
2026-08-12 15:05:00,374793541.4,378616435.52228
2026-08-12 15:10:00,374723036.1,378470266.461
2026-08-12 15:15:00,374751042.0,378798353.2536
2026-08-12 15:20:00,374602620.0,379124601.8130942
2026-08-12 15:25:00,374499995.5,378873998.1574419
2026-08-12 15:30:00,374416443.4,378759674.14344
2026-08-12 15:35:00,374606533.8,378670344.1460345
2026-08-12 15:40:00,375046713.3,379365514.97093344
2026-08-12 15:45:00,375184053.0,379461151.2042
2026-08-12 15:50:00,375237576.2,379634186.09945047
2026-08-12 15:55:00,375381522.6,379803993.6707617
2026-08-12 16:00:00,375369842.8,379987826.53734857
2026-08-12 16:05:00,375268526.1,380050010.0253031
2026-08-12 16:10:00,375309753.2,379816851.7792763
2026-08-12 16:15:00,375287746.4,379978843.23
2026-08-12 16:20:00,375533847.3,379957778.72405595
2026-08-12 16:25:00,376110130.6,380247342.0366
2026-08-12 16:30:00,376202951.5,380341183.9665
2026-08-12 16:35:00,376261290.0,380186195.6822157
2026-08-12 16:40:00,376168775.0,380080930.26
2026-08-12 16:45:00,376151218.2,379611809.40744
2026-08-12 16:50:00,375932487.7,379090320.59668
2026-08-12 16:55:00,376025188.7,379268033.6876007
2026-08-12 17:00:00,376009112.2,379205189.6537
2026-08-12 17:05:00,376017977.3,379439740.89343
2026-08-12 17:10:00,376279065.8,379736968.81935424
2026-08-12 17:15:00,376416259.1,379710014.29200274
2026-08-12 17:20:00,376230933.9,379240781.3712
2026-08-12 17:25:00,376125125.9,378801572.11588424
2026-08-12 17:30:00,376417294.7,379214692.5239843
2026-08-12 17:35:00,376614772.8,379890398.61716664
2026-08-12 17:40:00,376823980.0,380380614.294031
2026-08-12 17:45:00,376820787.2,380325220.52096
