t,fundingRate
2025-09-05 00:00:00.001,4.446e-05
2025-09-05 08:00:00.006,0.0001
2025-09-05 16:00:00.000,0.0001
2025-09-06 00:00:00.000,0.0001
2025-09-06 08:00:00.005,4.285e-05
2025-09-06 16:00:00.000,4.684e-05
2025-09-07 00:00:00.000,6.231e-05
2025-09-07 08:00:00.000,0.0001
2025-09-07 16:00:00.000,0.0001
2025-09-08 00:00:00.007,0.0001
2025-09-08 08:00:00.000,0.0001
2025-09-08 16:00:00.000,0.0001
2025-09-09 00:00:00.000,0.0001
2025-09-09 08:00:00.000,0.0001
2025-09-09 16:00:00.000,0.0001
2025-09-10 00:00:00.000,-1.324e-05
2025-09-10 08:00:00.002,0.0001
2025-09-10 16:00:00.000,0.0001
2025-09-11 00:00:00.000,0.0001
2025-09-11 08:00:00.000,0.0001
2025-09-11 16:00:00.001,7.761e-05
2025-09-12 00:00:00.002,0.0001
2025-09-12 08:00:00.001,0.0001
2025-09-12 16:00:00.005,1.53e-05
2025-09-13 00:00:00.005,0.0001
2025-09-13 08:00:00.002,0.0001
2025-09-13 16:00:00.000,0.0001
2025-09-14 00:00:00.006,0.0001
2025-09-14 08:00:00.000,0.0001
2025-09-14 16:00:00.001,9.928e-05
2025-09-15 00:00:00.006,8.761e-05
2025-09-15 08:00:00.002,1.744e-05
2025-09-15 16:00:00.001,1.268e-05
2025-09-16 00:00:00.001,-1.168e-05
2025-09-16 08:00:00.000,4.239e-05
2025-09-16 16:00:00.000,2.488e-05
2025-09-17 00:00:00.001,8.452e-05
2025-09-17 08:00:00.000,3.177e-05
2025-09-17 16:00:00.003,3.005e-05
2025-09-18 00:00:00.006,0.0001
2025-09-18 08:00:00.002,0.0001
2025-09-18 16:00:00.000,0.0001
2025-09-19 00:00:00.000,0.0001
2025-09-19 08:00:00.005,0.0001
2025-09-19 16:00:00.000,8.571e-05
2025-09-20 00:00:00.000,1.457e-05
2025-09-20 08:00:00.000,-3.746e-05
2025-09-20 16:00:00.002,-1.364e-05
2025-09-21 00:00:00.000,1.976e-05
2025-09-21 08:00:00.000,0.0001
2025-09-21 16:00:00.000,1.983e-05
2025-09-22 00:00:00.005,9.5e-07
2025-09-22 08:00:00.003,-1.21e-05
2025-09-22 16:00:00.000,8e-07
2025-09-23 00:00:00.000,5.031e-05
2025-09-23 08:00:00.001,9.42e-06
2025-09-23 16:00:00.000,8.31e-06
2025-09-24 00:00:00.003,5.367e-05
