t,oi,oiv
2026-08-24 23:20:00,632664.86,444058356.5935177
2026-08-24 23:25:00,632646.94,444769573.029165
2026-08-24 23:30:00,632647.12,444662354.7632
2026-08-24 23:35:00,632569.31,444589469.0224847
2026-08-24 23:40:00,632528.25,445452984.8087153
2026-08-24 23:45:00,632456.18,445489484.0684
2026-08-24 23:50:00,632480.95,445297084.56473327
2026-08-24 23:55:00,632614.19,445153609.0638834
2026-08-25 00:00:00,632791.62,445884193.39045066
2026-08-25 00:05:00,632767.39,446132648.3195
2026-08-25 00:10:00,632949.59,446640028.20815456
2026-08-25 00:15:00,633120.64,447445349.9072
2026-08-25 00:20:00,633225.3,446720226.42249346
2026-08-25 00:25:00,633197.39,447852486.5744243
2026-08-25 00:30:00,633187.88,447594180.4932
2026-08-25 00:35:00,633113.74,447214778.53904754
2026-08-25 00:40:00,633284.78,447882351.806698
2026-08-25 00:45:00,633412.86,449499347.5404426
2026-08-25 00:50:00,632992.43,449684152.1963
2026-08-25 00:55:00,633024.26,450423285.0166759
2026-08-25 01:00:00,633101.38,449701145.87160736
2026-08-25 01:05:00,632891.12,450901011.9026765
2026-08-25 01:10:00,631950.33,449518908.7356
2026-08-25 01:15:00,631808.8,448514749.032
2026-08-25 01:20:00,631690.28,448620119.9532
2026-08-25 01:25:00,631910.92,448536690.1252
2026-08-25 01:30:00,631754.39,448772610.1565691
2026-08-25 01:35:00,631667.57,448130240.8608
2026-08-25 01:40:00,631753.9,449005817.4477966
2026-08-25 01:45:00,631514.08,448486863.6525062
2026-08-25 01:50:00,631439.49,448940848.6002
2026-08-25 01:55:00,631922.57,448643467.0849126
2026-08-25 02:00:00,632150.98,449395615.7456562
2026-08-25 02:05:00,632575.84,449299641.8768
2026-08-25 02:10:00,633796.51,449500957.40521014
2026-08-25 02:15:00,633987.01,449694911.8991872
2026-08-25 02:20:00,634795.55,454153439.31119037
2026-08-25 02:25:00,634458.82,454266170.5318
2026-08-25 02:30:00,635568.96,457164752.928
2026-08-25 02:35:00,635778.83,457010538.5806
2026-08-25 02:40:00,635218.13,455572090.6547
2026-08-25 02:45:00,634859.22,454521109.9668
2026-08-25 02:50:00,634452.4,453355373.8328113
2026-08-25 02:55:00,633920.56,452561208.9005022
2026-08-25 03:00:00,634459.35,453465197.13961744
2026-08-25 03:05:00,634661.76,454633605.1584
2026-08-25 03:10:00,634566.12,455109245.3824976
2026-08-25 03:15:00,634475.69,455124419.07505417
2026-08-25 03:20:00,634674.4,455260712.58275145
2026-08-25 03:25:00,634636.88,454539626.1936
2026-08-25 03:30:00,634564.28,454740890.19326377
2026-08-25 03:35:00,634862.74,455285465.3636
2026-08-25 03:40:00,634966.48,455550351.4112
2026-08-25 03:45:00,634960.79,454591450.55336124
2026-08-25 03:50:00,635230.52,454531569.3912271
2026-08-25 03:55:00,635168.37,455024649.5727749
2026-08-25 04:00:00,634946.88,454558471.392
2026-08-25 04:05:00,635088.1,455148184.53314376
2026-08-25 04:10:00,634738.89,454554624.81463647
2026-08-25 04:15:00,634711.56,454923163.5144
2026-08-25 04:20:00,635106.99,454418908.69997007
2026-08-25 04:25:00,634868.43,455123482.2756886
2026-08-25 04:30:00,634661.01,453951445.81835914
2026-08-25 04:35:00,634866.05,454097694.94143826
2026-08-25 04:40:00,634893.23,453823469.7045606
2026-08-25 04:45:00,634988.84,453662871.3158634
2026-08-25 04:50:00,634861.56,453786345.8568
2026-08-25 04:55:00,634878.82,453696134.2153386
2026-08-25 05:00:00,634894.41,453841571.1003
2026-08-25 05:05:00,634992.1,454800106.0111553
2026-08-25 05:10:00,635109.62,455226057.415306
2026-08-25 05:15:00,635053.29,455079187.614
2026-08-25 05:20:00,635260.6,455596197.108
2026-08-25 05:25:00,635278.75,455575055.0755515
2026-08-25 05:30:00,635342.0,456359805.18
2026-08-25 05:35:00,635429.09,456435069.6379
2026-08-25 05:40:00,634682.67,455460977.6454
2026-08-25 05:45:00,634571.93,455064222.4416
2026-08-25 05:50:00,634436.16,455252355.3312
2026-08-25 05:55:00,634394.16,455053519.30886066
2026-08-25 06:00:00,634409.93,454790615.6858482
2026-08-25 06:05:00,634420.68,454917692.8008
2026-08-25 06:10:00,634419.64,455272222.0568
2026-08-25 06:15:00,635078.75,455561039.7375
2026-08-25 06:20:00,634997.61,455489229.5256104
2026-08-25 06:25:00,635070.61,455147777.3832507
2026-08-25 06:30:00,634899.48,454791195.5136
2026-08-25 06:35:00,634517.3,454066925.053
2026-08-25 06:40:00,634263.06,453149103.59032995
2026-08-25 06:45:00,634026.37,452473876.6092903
2026-08-25 06:50:00,634021.33,452652637.1157155
2026-08-25 06:55:00,634560.78,452036357.4237885
2026-08-25 07:00:00,635521.2,453444376.2
2026-08-25 07:05:00,635856.11,454923253.8995
2026-08-25 07:10:00,635953.42,454687616.6974
2026-08-25 07:15:00,635969.24,454102177.4564816
2026-08-25 07:20:00,636400.33,453613649.05382705
2026-08-25 07:25:00,636408.27,453717661.45037156
2026-08-25 07:30:00,636360.77,453289048.1392376
2026-08-25 07:35:00,636680.08,452997876.92
2026-08-25 07:40:00,637637.88,452481033.2110428
2026-08-25 07:45:00,637981.08,453260038.0968
2026-08-25 07:50:00,637391.02,450076225.6116512
2026-08-25 07:55:00,636075.63,449521008.4773
2026-08-25 08:00:00,636454.91,449808143.0934
2026-08-25 08:05:00,636095.21,449736089.2280562
2026-08-25 08:10:00,635943.66,449332352.4096
2026-08-25 08:15:00,635901.4,449525058.674
2026-08-25 08:20:00,636809.25,450363756.1343238
2026-08-25 08:25:00,636981.3,451233498.788818
2026-08-25 08:30:00,636933.34,451083527.76455146
2026-08-25 08:35:00,637201.71,451228018.9194
2026-08-25 08:40:00,637020.46,450500869.312
2026-08-25 08:45:00,636598.07,450009598.65133315
2026-08-25 08:50:00,636579.06,449265671.595
2026-08-25 08:55:00,635353.28,447782022.68094546
2026-08-25 09:00:00,635448.97,447813598.1384
2026-08-25 09:05:00,635619.49,446984047.798845
2026-08-25 09:10:00,635596.02,447249851.3934
2026-08-25 09:15:00,636041.54,447399756.8977523
2026-08-25 09:20:00,636255.61,447567190.56759423
2026-08-25 09:25:00,636085.45,447748124.19809175
2026-08-25 09:30:00,635904.03,446964224.6064
2026-08-25 09:35:00,635765.43,447389837.9595771
2026-08-25 09:40:00,635383.46,447009781.87343794
2026-08-25 09:45:00,634955.36,446373618.08
2026-08-25 09:50:00,635017.32,445507638.9189667
2026-08-25 09:55:00,633915.57,443246444.8554
2026-08-25 10:00:00,633632.5,443147412.5595816
2026-08-25 10:05:00,632668.68,442367063.0973465
2026-08-25 10:10:00,633051.91,442766400.2654377
2026-08-25 10:15:00,632803.5,443180419.38705623
2026-08-25 10:20:00,632869.18,443166762.93258977
2026-08-25 10:25:00,632791.39,442697784.9125604
2026-08-25 10:30:00,633252.72,443017270.3848
2026-08-25 10:35:00,633277.69,443049327.0913213
2026-08-25 10:40:00,633467.29,443427103.0
2026-08-25 10:45:00,633653.62,443453163.27742344
2026-08-25 10:50:00,632692.86,443055829.0722
2026-08-25 10:55:00,632879.97,443315056.5748894
2026-08-25 11:00:00,632999.03,442999019.2526412
2026-08-25 11:05:00,633123.54,442812935.1114
2026-08-25 11:10:00,633227.41,443038165.8177278
2026-08-25 11:15:00,633203.8,442203749.1077515
2026-08-25 11:20:00,633579.97,442764690.4351
2026-08-25 11:25:00,633685.8,443196196.29090226
2026-08-25 11:30:00,633807.08,442832245.78848034
2026-08-25 11:35:00,633931.05,443238250.8495
2026-08-25 11:40:00,634212.29,443315511.4645904
2026-08-25 11:45:00,634349.25,442917332.1821737
2026-08-25 11:50:00,633197.59,442160242.9279958
2026-08-25 11:55:00,633308.96,441729865.8162725
2026-08-25 12:00:00,633058.85,441349189.24227065
2026-08-25 12:05:00,633003.47,440755244.9866308
2026-08-25 12:10:00,631990.53,438797344.8843
2026-08-25 12:15:00,631427.33,439928049.3576
2026-08-25 12:20:00,629625.45,437425985.133
2026-08-25 12:25:00,629308.32,437526609.48
2026-08-25 12:30:00,629251.29,437801585.0175
2026-08-25 12:35:00,629035.11,437946824.2842
2026-08-25 12:40:00,629141.45,437662249.6925
2026-08-25 12:45:00,629580.1,438379683.55927265
2026-08-25 12:50:00,629863.79,439246750.0147675
2026-08-25 12:55:00,630179.24,440104577.6312
2026-08-25 13:00:00,630331.6,439927333.588
2026-08-25 13:05:00,630485.54,440245629.79880494
2026-08-25 13:10:00,630375.85,439743889.2015
2026-08-25 13:15:00,630229.91,438833080.23859024
2026-08-25 13:20:00,631351.08,439048953.6745222
2026-08-25 13:25:00,631399.09,438827314.5050442
2026-08-25 13:30:00,631254.17,438494396.6488
2026-08-25 13:35:00,631478.27,440339464.71292937
2026-08-25 13:40:00,631719.48,440190623.19679624
2026-08-25 13:45:00,631723.8,438760348.25806236
2026-08-25 13:50:00,632317.81,438236040.74808985
2026-08-25 13:55:00,631960.06,437432158.2097064
2026-08-25 14:00:00,631967.29,438958159.9611
2026-08-25 14:05:00,632448.87,439779646.2432
2026-08-25 14:10:00,632725.63,440551866.55715346
2026-08-25 14:15:00,632628.9,440760767.2538963
2026-08-25 14:20:00,632471.91,439925994.625869
2026-08-25 14:25:00,631434.72,440384974.6766141
2026-08-25 14:30:00,631345.35,440735945.81438726
2026-08-25 14:35:00,631649.61,441342400.9798382
2026-08-25 14:40:00,631596.94,440861133.13165456
2026-08-25 14:45:00,631468.82,440787204.1120096
2026-08-25 14:50:00,631910.47,441275719.4104
2026-08-25 14:55:00,632396.52,441808425.2894831
2026-08-25 15:00:00,631497.04,441151202.2032
2026-08-25 15:05:00,631377.58,440553902.70675623
2026-08-25 15:10:00,631492.48,441184838.20291334
2026-08-25 15:15:00,631661.53,440274403.0253
2026-08-25 15:20:00,631870.39,441477788.2202592
2026-08-25 15:25:00,632227.55,441693133.2565
2026-08-25 15:30:00,632254.62,441876431.3718
2026-08-25 15:35:00,632341.68,441680620.21209276
2026-08-25 15:40:00,632297.04,442076849.33572793
2026-08-25 15:45:00,632688.59,442363208.3562
2026-08-25 15:50:00,632477.52,442025889.1776
2026-08-25 15:55:00,632376.64,442088185.2576
2026-08-25 16:00:00,631648.59,442395088.17140454
2026-08-25 16:05:00,631594.57,442102223.58694667
2026-08-25 16:10:00,631916.68,441791908.4884
2026-08-25 16:15:00,631813.27,441321569.095
2026-08-25 16:20:00,631732.29,441535932.9768406
2026-08-25 16:25:00,631700.3,441071770.24766815
2026-08-25 16:30:00,631510.63,441124320.1163539
2026-08-25 16:35:00,631629.89,441869322.1473
2026-08-25 16:40:00,631634.37,441746129.3469
2026-08-25 16:45:00,631523.59,441788348.6461688
2026-08-25 16:50:00,631492.37,442044659.0
2026-08-25 16:55:00,631450.06,441453232.5212192
2026-08-25 17:00:00,631610.09,441470188.5064
2026-08-25 17:05:00,631510.4,440934611.51491565
2026-08-25 17:10:00,631326.56,440798517.4576
2026-08-25 17:15:00,631234.55,441188764.0315
2026-08-25 17:20:00,631254.54,441448924.9128
2026-08-25 17:25:00,631295.15,440334623.714469
2026-08-25 17:30:00,631174.94,440086726.915
2026-08-25 17:35:00,631118.37,441177971.9669031
2026-08-25 17:40:00,631204.64,441205731.3136
2026-08-25 17:45:00,631179.97,441630457.59171814
2026-08-25 17:50:00,631030.46,442068388.753
2026-08-25 17:55:00,631379.28,442312754.604
2026-08-25 18:00:00,630931.83,441955128.2784
2026-08-25 18:05:00,630734.22,442043770.7448
2026-08-25 18:10:00,630744.19,441880457.1883
2026-08-25 18:15:00,630759.68,442236403.2585968
2026-08-25 18:20:00,630584.38,442378080.9683943
2026-08-25 18:25:00,630416.98,441976038.54449546
2026-08-25 18:30:00,630346.29,441902020.5861168
2026-08-25 18:35:00,630304.21,441426215.70509976
2026-08-25 18:40:00,630279.99,441536344.1946
2026-08-25 18:45:00,630274.75,441553319.5460039
2026-08-25 18:50:00,630320.11,441325829.08370763
2026-08-25 18:55:00,630356.34,441085545.3516
2026-08-25 19:00:00,630307.27,441215089.0
2026-08-25 19:05:00,630143.97,440576393.40318453
2026-08-25 19:10:00,630449.52,441122222.7451879
2026-08-25 19:15:00,630520.33,441402062.2198
2026-08-25 19:20:00,630382.63,441538905.5309
2026-08-25 19:25:00,630396.28,441226964.2976
2026-08-25 19:30:00,630345.24,440428522.6404
2026-08-25 19:35:00,630246.53,440054277.08014005
2026-08-25 19:40:00,630230.78,439985294.6289666
2026-08-25 19:45:00,630184.15,439430964.76230335
2026-08-25 19:50:00,629776.64,439174739.904
2026-08-25 19:55:00,629788.26,439749652.545
2026-08-25 20:00:00,629805.26,439879914.1734937
2026-08-25 20:05:00,629906.09,439233516.557
2026-08-25 20:10:00,630125.3,439560701.9160504
2026-08-25 20:15:00,630051.04,439492102.952
2026-08-25 20:20:00,630015.42,439906135.5279306
2026-08-25 20:25:00,629939.84,439534223.9616
2026-08-25 20:30:00,629898.83,438905325.4384036
2026-08-25 20:35:00,629734.12,438624346.19230896
2026-08-25 20:40:00,629707.26,437778987.8278484
2026-08-25 20:45:00,629281.19,437236883.2144929
2026-08-25 20:50:00,628723.03,435595297.0782206
2026-08-25 20:55:00,628634.25,435857270.895
2026-08-25 21:00:00,628421.31,435288588.7977
2026-08-25 21:05:00,628289.29,435540481.5221793
2026-08-25 21:10:00,627322.37,432689331.4838
2026-08-25 21:15:00,626916.76,434091806.46554315
2026-08-25 21:20:00,626591.13,433888438.3949302
2026-08-25 21:25:00,626301.96,432743339.262
2026-08-25 21:30:00,626010.03,433357429.2404995
2026-08-25 21:35:00,625459.2,433218060.288
2026-08-25 21:40:00,624512.23,433052500.33523524
2026-08-25 21:45:00,623785.32,432414414.7948972
